RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 2}	{'C': 5.937518547957893, 'penalty': 'l1'}	{'var_smoothing': 0.9890115135756001}	{'max_depth': 2}	{'C': 6.139763380591722, 'penalty': 'l1'}	{'var_smoothing': 0.8915732672802584}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 1}	{'C': 2.935069363530075, 'penalty': 'l1'}	{'var_smoothing': 0.8466624073101339}	{'max_depth': 1}	{'C': 0.19277885233824565, 'penalty': 'l2'}	{'var_smoothing': 0.8773014215970877}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0365205583022694, 'min_samples_leaf': 24}	{'max_depth': 1}	{'C': 6.0274666009323745, 'penalty': 'l1'}	{'var_smoothing': 0.8773267683070526}	{'max_depth': 2}	{'C': 0.3683964777181703, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 3.0231301624003484, 'batch_size': 200, 'power_t': 0.6618145929200392}
{'min_impurity_decrease': 0.01543875781312758, 'min_samples_leaf': 14}	{'max_depth': 2}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.8090677157733267}	{'max_depth': 2}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 1.2199001064379058, 'batch_size': 500, 'power_t': 0.9328838556944372}
{'min_impurity_decrease': 0.020230229343024132, 'min_samples_leaf': 10}	{'max_depth': 1}	{'C': 0.5283715127039879, 'penalty': 'l1'}	{'var_smoothing': 0.7880020581364918}	{'max_depth': 2}	{'C': 1.2317955313328321, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 0.29744033862452973, 'batch_size': 400, 'power_t': 1.4473295230817667}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 1}	{'C': 2.630377865457861, 'penalty': 'l1'}	{'var_smoothing': 0.734693601509504}	{'max_depth': 2}	{'C': 1.9666435463077436, 'penalty': 'l1'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.01531541987661469, 'min_samples_leaf': 32}	{'max_depth': 3}	{'C': 0.42590011734859545, 'penalty': 'l1'}	{'var_smoothing': 0.9620034852508423}	{'max_depth': 2}	{'C': 15.735668202260447, 'penalty': 'l1'}	{'var_smoothing': 0.9038804748351074}	{'alpha': 0.42000545611899226, 'batch_size': 500, 'power_t': 0.638200149616094}
{'min_impurity_decrease': 0.07323672480688519, 'min_samples_leaf': 28}	{'max_depth': 2}	{'C': 0.12634382899068153, 'penalty': 'l1'}	{'var_smoothing': 0.8338968627360765}	{'max_depth': 2}	{'C': 7.01606613574763, 'penalty': 'l1'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 1.2443886040829768, 'batch_size': 500, 'power_t': 0.21159485871984518}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 1}	{'C': 2.592285731594782, 'penalty': 'l1'}	{'var_smoothing': 0.9720974501308212}	{'max_depth': 2}	{'C': 0.4595664908832353, 'penalty': 'l1'}	{'var_smoothing': 0.950016579505167}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.01517319671751467, 'min_samples_leaf': 39}	{'max_depth': 2}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.9315667124114334}	{'max_depth': 2}	{'C': 1.8163407037798096, 'penalty': 'l1'}	{'var_smoothing': 0.9508648661726735}	{'alpha': 1.128686057974901, 'batch_size': 500, 'power_t': 1.7439406297689017}
