RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
7.891142027177667e-07	0.05586337812252298	0.0002172743154450693	0.00012233852038998766	0.0002950744410148351	0.00024111504231388164	3.853124897142124e-05	0.19805463419835587
7.891142027177667e-07	0.06059639904139559	0.000594145104930513	0.0006136393029310336	0.00039710613089508073	0.0005734706746562193	0.0006819317694614635	0.0009701198544111722
7.891142027108278e-07	0.05702757908523526	0.0002456818307413691	0.00024302046790956877	0.00033081987061255036	0.00024722422202348715	0.00017685349643308673	7.891142027524611e-07
7.891142027177667e-07	0.1629471143143641	3.4793868140862994e-05	0.0007443447671665257	0.0004900777750073831	3.768719255788089e-05	0.0008448325395487982	0.0008377931341185876
7.891142027177667e-07	0.08709258787727686	0.0009463657146146776	0.00024395529552888318	0.0003235937854244794	0.0009473448298528489	0.00024238692975928067	0.18340507311806317
7.891142027108278e-07	0.00273314096027479	0.0003108861834955137	0.0002635854776413746	0.000875373654995848	0.0003460849002103611	0.00029535071112284095	0.028312518603440903
7.891142027108278e-07	0.06912942651022028	0.000253468500805272	0.0008814846456779019	0.00012293456741771513	0.00025202277905221615	0.000890590526553707	0.039469744017656225
7.891142027177667e-07	0.014615330763473192	0.00043079476497234065	0.00030837875933504427	0.0007004541912988965	0.0003921710456141342	0.00043204557726146675	0.00040295145944588967
7.891142027177667e-07	0.00745557680692512	0.0010612747380068233	0.0010464482286207596	0.000478275511012545	0.0009740373825477822	0.0010128623830425384	0.031384788587047914
7.891142027177667e-07	0.2343036036369118	0.0006642823583230401	0.0006677258992168061	0.0002219377142315196	0.0007116001245411133	0.0006042472885067554	0.0005907793267853761
7.891142027177667e-07	0.17485295099100556	0.00021063582166488265	5.000684453766724e-05	0.00033180402635018397	0.00018701475349660462	5.924572152271601e-05	0.11126748024731083
7.891142027108278e-07	0.08072895710959159	0.0005665201034172479	0.0007991633055522696	0.00015374144804750772	0.0006525931533353652	0.0007931693992611691	0.00035650797474454793
7.891142027177667e-07	0.13586864037627877	0.00064156898350895	6.407006006086541e-05	0.00013395259362557893	0.0006152391372652652	4.977096641043538e-05	7.891141970833848e-07
7.891142027177667e-07	0.11935912058518738	0.0009723861274717055	6.042868337390733e-05	0.00048415330761853587	0.0008889441315382274	5.6936666267028146e-05	7.007609568378259e-05
7.891142027177667e-07	0.1350744371377837	0.0006554366069943945	0.000946458874720571	0.0009120353970280964	0.0005430969293588536	0.0009745184839589499	0.0005119683320469123
7.891142027177667e-07	0.10460593741474924	0.0001638733991082969	8.213910427970483e-05	0.04058626179102166	0.00017414969695884325	6.992281511771642e-05	7.891142037586008e-07
7.891142027177667e-07	0.0899068139916305	0.0007756670979023189	0.00030666273134999367	0.05947895846235335	0.0008399838314690003	0.0003000145850567612	0.00033147418854596183
7.891142027177667e-07	0.03626891311207787	0.0005438297478737308	0.0007105639142992379	7.791306582773105e-06	0.0006836208461359419	0.0007187660182464001	0.05561443481393688
7.891142027177667e-07	0.13602362622504163	9.725959852064509e-05	3.305624347635372e-05	0.0008045703139405239	0.00018970364488965497	2.0675484190740834e-05	0.0004607089185415386
7.891142027177667e-07	0.15989789993896486	0.00022521152564264346	0.0002403160771208765	2.5151225945804767e-05	0.00025568322387802683	0.00019162104914814682	0.00034748506594937945
