RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 2}	{'C': 5.937518547957893, 'penalty': 'l1'}	{'var_smoothing': 0.9890115135756001}	{'max_depth': 2}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.014556685649615498, 'min_samples_leaf': 21}	{'max_depth': 2}	{'C': 2.935069363530075, 'penalty': 'l1'}	{'var_smoothing': 0.8466624073101339}	{'max_depth': 2}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.9841918506425767}	{'alpha': 0.5031857946848998, 'batch_size': 100, 'power_t': 1.3277665615898409}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 2}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 2}	{'C': 14.95268096983584, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 1.1790344505878156, 'batch_size': 300, 'power_t': 0.09716755334396276}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.8090677157733267}	{'max_depth': 2}	{'C': 14.462085687596748, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 2.0204158819628195, 'batch_size': 400, 'power_t': 1.4748270321809072}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 3.8842703734708537, 'penalty': 'l1'}	{'var_smoothing': 0.9191090318991818}	{'max_depth': 2}	{'C': 10.023362526807622, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 1.0290972454299592, 'batch_size': 500, 'power_t': 1.6360199980415748}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 12.5796001008917, 'penalty': 'l1'}	{'var_smoothing': 0.734693601509504}	{'max_depth': 3}	{'C': 10.95905868905027, 'penalty': 'l1'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 1.4332643659918438, 'batch_size': 300, 'power_t': 1.693555343685774}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 4.791522814143915, 'penalty': 'l1'}	{'var_smoothing': 0.9993765289232714}	{'max_depth': 2}	{'C': 14.38851791178813, 'penalty': 'l2'}	{'var_smoothing': 0.9095023714416636}	{'alpha': 0.17319866942584056, 'batch_size': 200, 'power_t': 1.2464539663900824}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 2}	{'C': 9.064798057184603, 'penalty': 'l1'}	{'var_smoothing': 0.8936130797833973}	{'max_depth': 2}	{'C': 7.01606613574763, 'penalty': 'l1'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 1.2443886040829768, 'batch_size': 500, 'power_t': 0.21159485871984518}
{'min_impurity_decrease': 0.01817703744188789, 'min_samples_leaf': 6}	{'max_depth': 2}	{'C': 8.225351619681101, 'penalty': 'l1'}	{'var_smoothing': 0.9720974501308212}	{'max_depth': 2}	{'C': 12.044050261777958, 'penalty': 'l1'}	{'var_smoothing': 0.950016579505167}	{'alpha': 3.898471324115745, 'batch_size': 200, 'power_t': 2.884078503981608}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 2}	{'C': 8.19224847674243, 'penalty': 'l1'}	{'var_smoothing': 0.9315667124114334}	{'max_depth': 2}	{'C': 15.055432145924735, 'penalty': 'l1'}	{'var_smoothing': 0.9845755991780409}	{'alpha': 1.2424987878879787, 'batch_size': 200, 'power_t': 2.3338323800716734}
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 7.8014806568315755, 'penalty': 'l1'}	{'var_smoothing': 0.7885440069182308}	{'max_depth': 2}	{'C': 7.6643892429103175, 'penalty': 'l1'}	{'var_smoothing': 0.8666370429503979}	{'alpha': 4.66903167627269, 'batch_size': 500, 'power_t': 0.5000978235648126}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 2}	{'C': 17.746209327616846, 'penalty': 'l1'}	{'var_smoothing': 0.8960518601022401}	{'max_depth': 2}	{'C': 7.532316305221659, 'penalty': 'l1'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 2.3593794081290906, 'batch_size': 100, 'power_t': 2.663304241940494}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 2}	{'C': 18.244492112012686, 'penalty': 'l1'}	{'var_smoothing': 0.9173854840516489}	{'max_depth': 2}	{'C': 18.32951401652248, 'penalty': 'l1'}	{'var_smoothing': 0.8909430135480786}	{'alpha': 2.683469295019634, 'batch_size': 500, 'power_t': 2.6378779197920497}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.9797036034179158}	{'max_depth': 2}	{'C': 10.539124245373635, 'penalty': 'l1'}	{'var_smoothing': 0.9487277739884469}	{'alpha': 0.738499274601128, 'batch_size': 100, 'power_t': 0.49044964618242415}
{'min_impurity_decrease': 0.021283511959237746, 'min_samples_leaf': 18}	{'max_depth': 2}	{'C': 16.461644699250716, 'penalty': 'l1'}	{'var_smoothing': 0.7974020647840758}	{'max_depth': 2}	{'C': 17.270030211692394, 'penalty': 'l1'}	{'var_smoothing': 0.8333928249007452}	{'alpha': 1.0592845448833206, 'batch_size': 200, 'power_t': 0.630107445514434}
