RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 1}	{'C': 5.937518547957893, 'penalty': 'l1'}	{'var_smoothing': 0.11595071159794444}	{'max_depth': 1}	{'C': 6.139763380591722, 'penalty': 'l1'}	{'var_smoothing': 0.28486116757391833}	{'alpha': 3.608252292829858, 'batch_size': 200, 'power_t': 1.0081973452466602}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 3}	{'C': 12.378435386992205, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 2}	{'C': 14.477764092317853, 'penalty': 'l2'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 2.8297794638075278, 'batch_size': 200, 'power_t': 2.42229832849113}
{'min_impurity_decrease': 0.08159566744310144, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 6.757938092772467, 'penalty': 'l1'}	{'var_smoothing': 0.18134973259719978}	{'max_depth': 1}	{'C': 5.131735594322951, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 4.583159041560306, 'batch_size': 400, 'power_t': 1.5789634907671637}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 1}	{'C': 7.459541366900822, 'penalty': 'l1'}	{'var_smoothing': 0.10673820235531072}	{'alpha': 2.8172687551338225, 'batch_size': 400, 'power_t': 1.0134910248038433}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 13.136117178655478, 'penalty': 'l1'}	{'var_smoothing': 0.13931456820273502}	{'max_depth': 2}	{'C': 9.241285229441898, 'penalty': 'l1'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 3.1241086782580925, 'batch_size': 400, 'power_t': 2.813797745181816}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 2.630377865457861, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 1}	{'C': 3.6682198960108723, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 2.5152225344907717, 'batch_size': 500, 'power_t': 1.8368908715721932}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 1.8648983121465201, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 1}	{'C': 4.973662916197082, 'penalty': 'l2'}	{'var_smoothing': 0.09240081517565422}	{'alpha': 3.3339089909693462, 'batch_size': 500, 'power_t': 0.07235966581931541}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 9.064798057184603, 'penalty': 'l1'}	{'var_smoothing': 0.17152165632510308}	{'max_depth': 1}	{'C': 7.01606613574763, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 3.431652927817567, 'batch_size': 500, 'power_t': 2.8878487001085698}
{'min_impurity_decrease': 0.01817703744188789, 'min_samples_leaf': 6}	{'max_depth': 2}	{'C': 10.210397756708998, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 2}	{'C': 6.763123837775847, 'penalty': 'l1'}	{'var_smoothing': 0.07567720480206151}	{'alpha': 4.202354608647861, 'batch_size': 500, 'power_t': 2.347448809562114}
{'min_impurity_decrease': 0.06636879070296106, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 7.513372665775578, 'penalty': 'l1'}	{'var_smoothing': 0.14074831936828303}	{'max_depth': 1}	{'C': 2.2461821021028103, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 4.146266557823524, 'batch_size': 500, 'power_t': 1.4286139277280527}
