RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 0.6454960418701872, 'penalty': 'l2'}	{'var_smoothing': 0.16332444830826676}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.28486116757391833}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 13.90255535077407, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 6.0274666009323745, 'penalty': 'l1'}	{'var_smoothing': 0.18134973259719978}	{'max_depth': 3}	{'C': 14.95268096983584, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 16.15504386822379, 'penalty': 'l1'}	{'var_smoothing': 0.10497708378510905}	{'max_depth': 3}	{'C': 18.800193220416293, 'penalty': 'l1'}	{'var_smoothing': 0.1733340388743999}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 3.8842703734708537, 'penalty': 'l1'}	{'var_smoothing': 0.13931456820273502}	{'max_depth': 3}	{'C': 15.593479942148265, 'penalty': 'l1'}	{'var_smoothing': 0.21165334409307746}	{'alpha': 0.7228477807405318, 'batch_size': 500, 'power_t': 2.341473781497881}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 12.35077234223093, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 2.49847161234417, 'batch_size': 500, 'power_t': 2.035429682599767}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 4.791522814143915, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 19.50479989093684, 'penalty': 'l1'}	{'var_smoothing': 0.21468688911682665}	{'alpha': 0.6219997463008934, 'batch_size': 400, 'power_t': 2.3146497640292623}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 8.250927968102333, 'penalty': 'l2'}	{'var_smoothing': 0.1899389543047968}	{'max_depth': 3}	{'C': 17.670761426741386, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 1.2443886040829768, 'batch_size': 500, 'power_t': 0.21159485871984518}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 13.615397498153092, 'penalty': 'l2'}	{'var_smoothing': 0.19456924830600064}	{'max_depth': 3}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.07567720480206151}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 0.592756462462597, 'penalty': 'l2'}	{'var_smoothing': 0.1864435896511225}	{'max_depth': 3}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 0.5566541500262221, 'batch_size': 100, 'power_t': 2.974628213248308}
