RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 7.885591021765027, 'penalty': 'l1'}	{'var_smoothing': 0.9890115135756001}	{'max_depth': 3}	{'C': 1.9845190969762105, 'penalty': 'l2'}	{'var_smoothing': 0.8915732672802584}	{'alpha': 0.9713796612099926, 'batch_size': 200, 'power_t': 0.17775500663702082}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 12.378435386992205, 'penalty': 'l1'}	{'var_smoothing': 0.8466624073101339}	{'max_depth': 3}	{'C': 1.271090013192494, 'penalty': 'l2'}	{'var_smoothing': 0.9841918506425767}	{'alpha': 2.1385094290071263, 'batch_size': 500, 'power_t': 0.37425920207484864}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 6.0274666009323745, 'penalty': 'l1'}	{'var_smoothing': 0.9649264333226785}	{'max_depth': 3}	{'C': 0.3683964777181703, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.8090677157733267}	{'max_depth': 3}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 2.8172687551338225, 'batch_size': 400, 'power_t': 1.0134910248038433}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 3.8842703734708537, 'penalty': 'l1'}	{'var_smoothing': 0.9191090318991818}	{'max_depth': 3}	{'C': 1.2317955313328321, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 3.7671721575435915, 'batch_size': 400, 'power_t': 2.9491004058052304}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 0.9308198726297101, 'penalty': 'l2'}	{'var_smoothing': 0.6537987124925958}	{'max_depth': 3}	{'C': 1.9666435463077436, 'penalty': 'l1'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 2.49847161234417, 'batch_size': 500, 'power_t': 2.035429682599767}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 4.791522814143915, 'penalty': 'l1'}	{'var_smoothing': 0.9993765289232714}	{'max_depth': 3}	{'C': 4.586069751138023, 'penalty': 'l2'}	{'var_smoothing': 0.9095023714416636}	{'alpha': 3.3339089909693462, 'batch_size': 500, 'power_t': 0.07235966581931541}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 3.1442216017200217, 'penalty': 'l2'}	{'var_smoothing': 0.8936130797833973}	{'max_depth': 3}	{'C': 4.027887515096705, 'penalty': 'l2'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 2.127811653616095, 'batch_size': 400, 'power_t': 1.732172800667255}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 2.592285731594782, 'penalty': 'l1'}	{'var_smoothing': 0.7749536641090757}	{'max_depth': 3}	{'C': 1.6338531890242314, 'penalty': 'l1'}	{'var_smoothing': 0.950016579505167}	{'alpha': 0.87389740229365, 'batch_size': 200, 'power_t': 0.6211639727028148}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.9315667124114334}	{'max_depth': 3}	{'C': 1.8163407037798096, 'penalty': 'l1'}	{'var_smoothing': 0.9845755991780409}	{'alpha': 4.146266557823524, 'batch_size': 500, 'power_t': 1.4286139277280527}
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 2.1312981190946543, 'penalty': 'l2'}	{'var_smoothing': 0.7885440069182308}	{'max_depth': 3}	{'C': 0.3660595342929496, 'penalty': 'l2'}	{'var_smoothing': 0.8666370429503979}	{'alpha': 4.66903167627269, 'batch_size': 500, 'power_t': 0.5000978235648126}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 11.13091738404937, 'penalty': 'l2'}	{'var_smoothing': 0.8960518601022401}	{'max_depth': 3}	{'C': 3.049896219283069, 'penalty': 'l2'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 4.179167468711478, 'batch_size': 500, 'power_t': 1.996958923536141}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.9173854840516489}	{'max_depth': 3}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.8909430135480786}	{'alpha': 2.683469295019634, 'batch_size': 500, 'power_t': 2.6378779197920497}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.9797036034179158}	{'max_depth': 3}	{'C': 0.6247662470840376, 'penalty': 'l2'}	{'var_smoothing': 0.9487277739884469}	{'alpha': 2.4598658940618896, 'batch_size': 400, 'power_t': 2.4595108904777154}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 6.128464221503943, 'penalty': 'l2'}	{'var_smoothing': 0.7974020647840758}	{'max_depth': 3}	{'C': 0.5852670264314586, 'penalty': 'l2'}	{'var_smoothing': 0.8333928249007452}	{'alpha': 2.6777427056044, 'batch_size': 400, 'power_t': 2.1838216108429145}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 1.589684003458004, 'penalty': 'l1'}	{'var_smoothing': 0.9721868344895958}	{'max_depth': 3}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.9862759673443581}	{'alpha': 3.347953907392073, 'batch_size': 500, 'power_t': 2.0047821419683154}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.7661901883397434}	{'max_depth': 3}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.8810090117776624}	{'alpha': 2.5141555836617133, 'batch_size': 500, 'power_t': 0.5190908317395004}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 5.28453851017883, 'penalty': 'l1'}	{'var_smoothing': 0.524023109474771}	{'max_depth': 3}	{'C': 0.21477488146032564, 'penalty': 'l2'}	{'var_smoothing': 0.9723044746740519}	{'alpha': 3.271381629347884, 'batch_size': 400, 'power_t': 2.146103089291153}
{'min_impurity_decrease': 0.006940047351797297, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 4.96951705584557, 'penalty': 'l1'}	{'var_smoothing': 0.8787812166569526}	{'max_depth': 3}	{'C': 2.43247884986569, 'penalty': 'l1'}	{'var_smoothing': 0.9319486397888312}	{'alpha': 3.01091839222054, 'batch_size': 500, 'power_t': 0.5683598784598389}
{'min_impurity_decrease': 0.010086136693308791, 'min_samples_leaf': 43}	{'max_depth': 3}	{'C': 2.1756097446901177, 'penalty': 'l1'}	{'var_smoothing': 0.9762618150582634}	{'max_depth': 3}	{'C': 5.230224360409586, 'penalty': 'l1'}	{'var_smoothing': 0.9818027092583286}	{'alpha': 1.368510390569018, 'batch_size': 300, 'power_t': 1.2413058342889498}
