RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 1}	{'C': 0.6454960418701872, 'penalty': 'l2'}	{'var_smoothing': 0.16332444830826676}	{'max_depth': 1}	{'C': 1.9845190969762105, 'penalty': 'l2'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 2.4781408524529747, 'batch_size': 100, 'power_t': 2.830086299847172}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 2}	{'C': 0.6593115395947347, 'penalty': 'l2'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 1}	{'C': 0.19277885233824565, 'penalty': 'l2'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.08159566744310144, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 2.4778674136020804, 'penalty': 'l2'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 1}	{'C': 0.3683964777181703, 'penalty': 'l1'}	{'var_smoothing': 0.45701982549471865}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 1.2483538926225834, 'penalty': 'l2'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 1}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 2.9433183883976968, 'batch_size': 100, 'power_t': 2.630019161110906}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 1}	{'C': 6.226595995127106, 'penalty': 'l2'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 1}	{'C': 1.2317955313328321, 'penalty': 'l1'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 3.3259772949760644, 'batch_size': 200, 'power_t': 2.5133941851291826}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 1}	{'C': 0.9308198726297101, 'penalty': 'l2'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 1}	{'C': 1.9666435463077436, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 2.5152225344907717, 'batch_size': 500, 'power_t': 1.8368908715721932}
{'min_impurity_decrease': 0.019445019003144663, 'min_samples_leaf': 10}	{'max_depth': 1}	{'C': 0.42590011734859545, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 1}	{'C': 4.586069751138023, 'penalty': 'l2'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.6782089874442302, 'batch_size': 400, 'power_t': 0.007265129763087018}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 3.716564391001501, 'penalty': 'l2'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 1}	{'C': 4.027887515096705, 'penalty': 'l2'}	{'var_smoothing': 0.4858254854534322}	{'alpha': 0.5284341865954226, 'batch_size': 100, 'power_t': 2.20425940244696}
{'min_impurity_decrease': 0.01817703744188789, 'min_samples_leaf': 6}	{'max_depth': 1}	{'C': 1.0610445028763127, 'penalty': 'l2'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 1}	{'C': 0.4595664908832353, 'penalty': 'l1'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 3.898471324115745, 'batch_size': 200, 'power_t': 2.884078503981608}
{'min_impurity_decrease': 0.06636879070296106, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 1}	{'C': 0.865377655399634, 'penalty': 'l2'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 2.9318250253157427, 'batch_size': 100, 'power_t': 0.05589192586937852}
