RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 2}	{'C': 7.885591021765027, 'penalty': 'l1'}	{'var_smoothing': 0.0772895661791727}	{'max_depth': 3}	{'C': 10.29017208337953, 'penalty': 'l1'}	{'var_smoothing': 0.5482299064500942}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 1}	{'C': 12.378435386992205, 'penalty': 'l1'}	{'var_smoothing': 0.5858513842348373}	{'max_depth': 2}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.6737016247691375}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.08159566744310144, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 2}	{'C': 15.477690213946959, 'penalty': 'l2'}	{'var_smoothing': 0.3790985255337701}	{'alpha': 0.5869175508598343, 'batch_size': 100, 'power_t': 1.5446573428848005}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 3}	{'C': 18.800193220416293, 'penalty': 'l1'}	{'var_smoothing': 0.10673820235531072}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 17.310945034762707, 'penalty': 'l1'}	{'var_smoothing': 0.24023517596800603}	{'max_depth': 2}	{'C': 15.876509512825812, 'penalty': 'l1'}	{'var_smoothing': 0.5219157166002548}	{'alpha': 0.5463982506833845, 'batch_size': 300, 'power_t': 2.356452661634798}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 18.636999332801416, 'penalty': 'l1'}	{'var_smoothing': 0.36927859367323657}	{'max_depth': 2}	{'C': 12.484029193616207, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 18.781610898650733, 'penalty': 'l1'}	{'var_smoothing': 0.6063543378764754}	{'max_depth': 3}	{'C': 15.735668202260447, 'penalty': 'l1'}	{'var_smoothing': 0.11807620144088447}	{'alpha': 0.6782089874442302, 'batch_size': 400, 'power_t': 0.007265129763087018}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 2}	{'C': 16.905522646398076, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 17.67788397835497, 'penalty': 'l2'}	{'var_smoothing': 0.18570674220061678}	{'alpha': 0.5284341865954226, 'batch_size': 100, 'power_t': 2.20425940244696}
{'min_impurity_decrease': 0.0821729991671519, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 18.109536689378775, 'penalty': 'l1'}	{'var_smoothing': 0.19456924830600064}	{'max_depth': 1}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.37505712897328514}	{'alpha': 0.5423244362959421, 'batch_size': 400, 'power_t': 0.23412423749074507}
{'min_impurity_decrease': 0.06636879070296106, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 15.400529916494804, 'penalty': 'l2'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 1}	{'C': 19.30564111526844, 'penalty': 'l2'}	{'var_smoothing': 0.4602598141662353}	{'alpha': 0.5566541500262221, 'batch_size': 100, 'power_t': 2.974628213248308}
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 15.608394107011204, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 1}	{'C': 10.486666399093517, 'penalty': 'l1'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 1.6210070810077744, 'batch_size': 400, 'power_t': 0.5342303617922779}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 19.640947017208006, 'penalty': 'l1'}	{'var_smoothing': 0.1296608593847708}	{'max_depth': 3}	{'C': 11.130905883991113, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.058657808717070964, 'min_samples_leaf': 5}	{'max_depth': 1}	{'C': 18.244492112012686, 'penalty': 'l1'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 3}	{'C': 15.160566854561926, 'penalty': 'l1'}	{'var_smoothing': 0.5079745154204937}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 19.648220013142396, 'penalty': 'l1'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 2}	{'C': 19.08638210233958, 'penalty': 'l1'}	{'var_smoothing': 0.17283226371549776}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
