RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 2}	{'C': 16.70684297331299, 'penalty': 'l2'}	{'var_smoothing': 0.9890115135756001}	{'max_depth': 3}	{'C': 7.0393561178540285, 'penalty': 'l2'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.9710785806193531, 'batch_size': 500, 'power_t': 2.0508302799249605}
{'min_impurity_decrease': 0.014556685649615498, 'min_samples_leaf': 21}	{'max_depth': 2}	{'C': 2.935069363530075, 'penalty': 'l1'}	{'var_smoothing': 0.8274562768793461}	{'max_depth': 2}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.8773014215970877}	{'alpha': 2.4277216621871895, 'batch_size': 300, 'power_t': 0.9725987665715715}
{'min_impurity_decrease': 0.030890445878842477, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 6.757938092772467, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 3}	{'C': 0.3683964777181703, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 2.397960041258866, 'batch_size': 300, 'power_t': 2.956121581507557}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.7894092565308926}	{'max_depth': 3}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 1.2199001064379058, 'batch_size': 500, 'power_t': 0.9328838556944372}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 0.6259638114796917, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 1.2317955313328321, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 3.1241086782580925, 'batch_size': 400, 'power_t': 2.813797745181816}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 0.9308198726297101, 'penalty': 'l2'}	{'var_smoothing': 0.734693601509504}	{'max_depth': 3}	{'C': 4.840800205745708, 'penalty': 'l2'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 2.49847161234417, 'batch_size': 500, 'power_t': 2.035429682599767}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 0.42590011734859545, 'penalty': 'l1'}	{'var_smoothing': 0.7455054535989439}	{'max_depth': 2}	{'C': 15.735668202260447, 'penalty': 'l1'}	{'var_smoothing': 0.9095023714416636}	{'alpha': 3.3339089909693462, 'batch_size': 500, 'power_t': 0.07235966581931541}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 0.12634382899068153, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 4.027887515096705, 'penalty': 'l2'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 2.7421852208552706, 'batch_size': 300, 'power_t': 0.7881913834215015}
{'min_impurity_decrease': 0.01817703744188789, 'min_samples_leaf': 6}	{'max_depth': 2}	{'C': 4.682222719672119, 'penalty': 'l2'}	{'var_smoothing': 0.9720974501308212}	{'max_depth': 2}	{'C': 0.4595664908832353, 'penalty': 'l1'}	{'var_smoothing': 0.950016579505167}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 2}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.7597054445841125}	{'max_depth': 2}	{'C': 1.8163407037798096, 'penalty': 'l1'}	{'var_smoothing': 0.9845755991780409}	{'alpha': 4.146266557823524, 'batch_size': 500, 'power_t': 1.4286139277280527}
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 5.105444958506421, 'penalty': 'l2'}	{'var_smoothing': 0.6275799858910759}	{'max_depth': 3}	{'C': 0.3660595342929496, 'penalty': 'l2'}	{'var_smoothing': 0.8666370429503979}	{'alpha': 4.66903167627269, 'batch_size': 500, 'power_t': 0.5000978235648126}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 15.628077975849322, 'penalty': 'l2'}	{'var_smoothing': 0.737902840025203}	{'max_depth': 2}	{'C': 0.15600502811997985, 'penalty': 'l1'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 2}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.0504140811136815}	{'max_depth': 2}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.8909430135480786}	{'alpha': 2.4716873826835903, 'batch_size': 300, 'power_t': 2.845670131504825}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 11.518117044624697, 'penalty': 'l2'}	{'var_smoothing': 0.909790357868232}	{'max_depth': 2}	{'C': 16.01627754148761, 'penalty': 'l2'}	{'var_smoothing': 0.9487277739884469}	{'alpha': 2.905670528257912, 'batch_size': 300, 'power_t': 1.9368913035882371}
{'min_impurity_decrease': 0.021283511959237746, 'min_samples_leaf': 18}	{'max_depth': 2}	{'C': 6.128464221503943, 'penalty': 'l2'}	{'var_smoothing': 0.7974020647840758}	{'max_depth': 3}	{'C': 15.786927503663593, 'penalty': 'l2'}	{'var_smoothing': 0.8333928249007452}	{'alpha': 4.7033680384208125, 'batch_size': 400, 'power_t': 0.03285007835418563}
{'min_impurity_decrease': 0.032110008250925484, 'min_samples_leaf': 18}	{'max_depth': 2}	{'C': 11.205679948961787, 'penalty': 'l2'}	{'var_smoothing': 0.6159002040406436}	{'max_depth': 2}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.9862759673443581}	{'alpha': 3.347953907392073, 'batch_size': 500, 'power_t': 2.0047821419683154}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.09325747965255803}	{'max_depth': 3}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.8810090117776624}	{'alpha': 4.6657304079579465, 'batch_size': 400, 'power_t': 1.5197879744326432}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 5.408818256936466, 'penalty': 'l1'}	{'var_smoothing': 0.7133750465773594}	{'max_depth': 2}	{'C': 16.477067257196186, 'penalty': 'l2'}	{'var_smoothing': 0.9723044746740519}	{'alpha': 2.1905551169964586, 'batch_size': 500, 'power_t': 2.011071488398828}
{'min_impurity_decrease': 0.02007856465236182, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 12.982451437720869, 'penalty': 'l2'}	{'var_smoothing': 0.5476191120614777}	{'max_depth': 3}	{'C': 9.669411407358915, 'penalty': 'l2'}	{'var_smoothing': 0.9319486397888312}	{'alpha': 3.01091839222054, 'batch_size': 500, 'power_t': 0.5683598784598389}
{'min_impurity_decrease': 0.01611224981646682, 'min_samples_leaf': 9}	{'max_depth': 2}	{'C': 2.1756097446901177, 'penalty': 'l1'}	{'var_smoothing': 0.867906754273434}	{'max_depth': 3}	{'C': 5.9089171750808624, 'penalty': 'l1'}	{'var_smoothing': 0.00286059178094277}	{'alpha': 4.413162945869704, 'batch_size': 300, 'power_t': 2.5347826438277328}
