RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.5941767691235144	0.3255563218761928	0.5289775520130594	0.766313177006331	0.4244657441271248	0.545725792468246	0.7361104912029747	0.8173913043478261
0.7328357319175872	0.28580146229419734	0.43588942575029554	0.7267614451282473	0.3470880439740169	0.5855807596611212	0.7572069620112435	0.8
0.7798236866609065	0.2582476861218016	0.401888582703993	0.4143068316456704	0.3392845773218674	0.4110902229392313	0.6717084720385939	0.8
0.5995380175142133	0.2484478130768793	0.39502101270589124	0.7105103311482579	0.28433810386853553	0.5218356687049801	0.9399834068610676	0.6956521739130435
0.38120158227778184	0.3145957263984496	0.36751276045096076	0.717591615864298	0.393268841220529	0.3498294858023089	0.7708766587607836	0.7130434782608696
0.6228110210830838	0.36681758663473507	0.4156366383660984	0.7354703523666972	0.4321003225033521	0.5063156346343495	0.7384102349953797	0.7652173913043478
0.4229120452837137	0.28553708201493083	0.38718063891183946	0.7322289434563521	0.38267853689718134	0.4908108974636305	0.7666678930788794	0.7304347826086957
0.4347841809069789	0.21495163494827285	0.37048703384843673	0.5908885905912269	0.3537457096808458	0.5365971892647071	0.7587656390800923	0.9043478260869565
0.5662197574083562	0.34714966573132866	0.41476842897597416	0.7488395076041988	0.39679224879502184	0.3046628421248174	0.7634704656682308	0.6260869565217392
0.7366238634362511	0.34852309999093256	0.3814971392518651	0.7838383719944895	0.4463693016579567	0.5458593199227691	0.7689700511482339	0.7652173913043478
0.5945635699562484	0.23652329829390595	0.3781270318499052	0.7954641884304801	0.39809969958432995	0.4670320828742199	0.9042630981502318	0.5565217391304348
0.38605810382383193	0.2625166034482094	0.37359869208528496	0.6956348290897504	0.46076031736267825	0.3298282310018404	0.7250496678165926	0.591304347826087
0.5722643762674658	0.3355748553873309	0.39356023074117924	0.7714763726816396	0.49215413262365937	0.4724255428223578	0.8257176083789033	1.0956521739130434
0.6285064980068152	0.3113674280982112	0.4146854381934978	0.710310670006562	0.4389233583330444	0.467040318255134	0.8152148211868667	0.9565217391304348
0.719777864805229	0.38954134763311365	0.51080804175079	0.7616490797890174	0.4907005222197838	0.5751892224190416	0.8136844332185992	1.0608695652173914
0.7363394413375571	0.2775214543242271	0.4302482945005703	0.6591216427149489	0.452292969247304	0.5359241685766718	0.774750652619649	0.8521739130434782
0.5616525128750407	0.2679816466053608	0.374222277057823	0.6618229280574559	0.29907276795308674	0.35816439935067285	0.6912776134880316	0.6956521739130435
0.6151756163073006	0.3208397985139168	0.4382536752890288	0.7353664453448604	0.4105168099243119	0.3801270441089065	0.7322600575001234	0.8173913043478261
0.5434769352008755	0.28025241162019593	0.36064243220271186	0.7912126038473397	0.3971605551518287	0.5549959512698239	0.8412085505765076	0.8869565217391304
0.5838137817898361	0.3150024601912149	0.43521258386392886	0.8391400471420523	0.424584949416732	0.45330589724435494	0.6169190754818598	0.8
