RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.037464011884736255, 'min_samples_leaf': 29}	{'max_depth': 3}	{'C': 16.70684297331299, 'penalty': 'l2'}	{'var_smoothing': 0.048522001006445874}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 3}	{'C': 15.309105892336385, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 0.19277885233824565, 'penalty': 'l2'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0365205583022694, 'min_samples_leaf': 24}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 3}	{'C': 0.3683964777181703, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 1.1790344505878156, 'batch_size': 300, 'power_t': 0.09716755334396276}
{'min_impurity_decrease': 0.01543875781312758, 'min_samples_leaf': 14}	{'max_depth': 3}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 3}	{'C': 14.462085687596748, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.020230229343024132, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 0.5283715127039879, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 2.993563309042163, 'penalty': 'l2'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 0.29744033862452973, 'batch_size': 400, 'power_t': 1.4473295230817667}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 10.95905868905027, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.01531541987661469, 'min_samples_leaf': 32}	{'max_depth': 3}	{'C': 0.42590011734859545, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 4.586069751138023, 'penalty': 'l2'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.17319866942584056, 'batch_size': 200, 'power_t': 1.2464539663900824}
{'min_impurity_decrease': 0.07323672480688519, 'min_samples_leaf': 28}	{'max_depth': 3}	{'C': 0.12634382899068153, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 4.027887515096705, 'penalty': 'l2'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 0.4186996294819109, 'batch_size': 200, 'power_t': 2.579067235265941}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 1.0610445028763127, 'penalty': 'l2'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 0.4595664908832353, 'penalty': 'l1'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.01517319671751467, 'min_samples_leaf': 39}	{'max_depth': 3}	{'C': 0.592756462462597, 'penalty': 'l2'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 3}	{'C': 0.865377655399634, 'penalty': 'l2'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 1.128686057974901, 'batch_size': 500, 'power_t': 1.7439406297689017}
