Brier-Score
RF			END_DT			END_LR			END_NB			PC_DT			PC_LR			PC_NB			MLP
Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic
0.5494247512846407	0.361613759986064	0.37536532260934885	0.2979942205996217	0.31563608668001464	0.3241594835383169	0.3831315570817465	0.3717643455175129	0.37034340793290194	0.7423525245443018	0.6850352421002327	0.6094438284553639	0.43478260869565216	0.46535492768754666	0.43974214829013175	0.48257014867562315	0.43140046037303564	0.48654448634974945	0.778697854086397	0.6901390842856979	0.5458880536709974	0.8517270101393163	0.6410722564826199	0.6863008739567541
0.7483687545470094	0.43729860985161856	0.4149161939558483	0.33010642549968033	0.32041699822855135	0.31639483708486565	0.38038202672689375	0.3668714414562739	0.3611200767268341	0.44114785111177235	0.43992702047285087	0.3772660062297296	0.43037603564597	0.46305905064138636	0.4333575229184828	0.41431249622194377	0.3840579853705742	0.398687392853603	0.7327226713458541	0.6568561682334152	0.5489180167009584	0.9358541304135022	0.9274579622966094	0.9293181581828405
0.6597608602314646	0.43417177497457604	0.5024886174580948	0.29622249096580505	0.3505786923724509	0.38598623220438927	0.4044943045320978	0.4141219085436493	0.43889497128946775	0.7016085003038973	0.5829021520321935	0.49491965218831296	0.4608695652173913	0.5223166073530043	0.49074176172884265	0.35486526189981216	0.35003799096538235	0.36520524034972335	0.7171591996663169	0.6317548020982116	0.5544783821899091	0.9245605715508847	0.8895978534142039	0.9163683210775837
0.4729850606478979	0.29854743939829537	0.27157086632960764	0.23729588447453537	0.2662152647123943	0.25051949495814047	0.4203263273143212	0.42676653386373253	0.44319268990129934	0.7730769959172226	0.6903389903647037	0.5496665097397563	0.3652367149758454	0.4180605579964735	0.3865290343394674	0.5760128209409461	0.5067840875177935	0.5076585296950695	0.7694187615878461	0.6833525862154054	0.549988763293542	0.9179853204506302	0.8901394385123502	0.9039181775330903
0.5160214481246584	0.30510888365181477	0.3068417581932355	0.3012342850963012	0.2890335528652391	0.28883942459788603	0.36928763348943083	0.35432806982554144	0.3618051973898301	0.3569047064617181	0.3792032761388749	0.33218142529202077	0.4608695652173913	0.4769569144809251	0.4546265599654414	0.5303581495755271	0.4525865764407114	0.439255282912767	0.7482423818155458	0.6935797795493126	0.5124542403515862	0.8138817353753598	0.6444933165315406	0.6248331515346132
0.6024606998946672	0.3729125491559073	0.35563847657471315	0.2745899612904287	0.25940841393641584	0.24682814940579934	0.47325683485841263	0.44882275537557137	0.47033322458418997	0.7357895859524016	0.618140892638557	0.576431698120629	0.5217391304347826	0.5435593077070942	0.5235409101406361	0.530323244180677	0.4702966961045041	0.4701422545708969	0.7143891933183477	0.6326965324809966	0.5434107868620638	0.7490590478339428	0.6541548441975129	0.6807405505656553
0.824189989225445	0.5103073396506157	0.5019273444387982	0.32015286638816093	0.3416410712118158	0.34892343763502637	0.4383180900823724	0.44270957553666035	0.4226920706126002	0.7998461311409759	0.6799173685728876	0.6462127869839468	0.4348237839183441	0.4950128201030399	0.47348358012232455	0.5063596647498131	0.47679248289501613	0.46699806123953325	0.7269125689703104	0.5717428635371611	0.44270611054426595	0.9342822223152019	0.9241828451014814	0.9239790693036799
0.6466895049585677	0.4168414327060323	0.4402192384588333	0.32491866712765155	0.32207467515504085	0.32456781485219516	0.31731352482479125	0.310205533599899	0.30615054185421603	0.6995650888878612	0.6127250615006565	0.523536548860676	0.5652173913043478	0.5456736575433486	0.5321885196336215	0.5799955727264283	0.49815579924721237	0.5216432185738011	0.7097410693693973	0.6288023190576377	0.5004179183013071	0.7875214165602533	0.5925743477190631	0.570670792213209
0.6458975614355627	0.46127229032870365	0.5164140340621075	0.31878348105403764	0.31981216089410464	0.3215916677397879	0.3073373431128767	0.32272344335790537	0.30035541181223413	0.3379725009769109	0.3551826507671458	0.35653953793378274	0.4434782608695652	0.4752997042429439	0.4503392996748226	0.40834491855352945	0.39134897861529044	0.4170389451968217	0.7947356736250928	0.6958982705035984	0.47685421675856865	0.9321095881838775	0.9146591266169047	0.9123902796655979
0.5107763216088171	0.3122820757376686	0.27279872540156475	0.22253161957090759	0.2522097259778072	0.23596777911498062	0.38055271846868066	0.3943025498150894	0.3548225855056286	0.68851223073983	0.6481316849683123	0.5405752990961281	0.47768897918524267	0.5053173709609939	0.49334920334702287	0.29270180258458894	0.3148918180405489	0.31710455350520994	0.7600638244333475	0.6596221289092452	0.48653532419880063	0.9310979410849508	0.8957201264080247	0.8792693754023286
ECE-Score
RF			END_DT			END_LR			END_NB			PC_DT			PC_LR			PC_NB			MLP
Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic
0.392706471066045	0.1731976089671694	0.061829765563776284	0.16043294582999232	0.09093896047460522	0.11724879254322824	0.11805093141255155	0.1081273120580586	0.08011539182674139	0.0769062455401461	0.07562811331157655	0.1696718630355906	0.3089578199244527	0.13734517490550202	0.04603316908587407	0.39772551282466745	0.2744496527940562	0.12858039372666347	0.19523872323569394	0.19312866869087988	0.05156009761208767	0.013431386054646648	0.1119224154726334	0.10607505073436752
0.23864025363258115	0.1653189584203395	0.05609349178080554	0.10831515280052009	0.1327982880989092	0.06598665924997213	0.0840614263265437	0.11779448030272206	0.10360931139291227	0.20577267252310888	0.14045053665991725	0.04921241646287605	0.30013324895077514	0.3509288492183445	0.1697366208863613	0.15001868647427238	0.253782232723303	0.1349977214112672	0.11954655557980705	0.15789083847321767	0.09600874483414484	0.0662557251205417	0.1532200997875349	0.09884159059677933
0.20297146443729872	0.17154827466680808	0.16503781116696423	0.09796573788156836	0.17990870407105347	0.0698800414427788	0.08710227785763829	0.15855581315506695	0.07598940729594919	0.12443733732497556	0.11944404006492622	0.06497181465323584	0.06804334279581806	0.24541150986410445	0.19601658419675574	0.28627646500866377	0.11901321392978369	0.09380058973935775	0.3511069764624112	0.08396623803360857	0.06709658525016864	0.07188692237512621	0.21167743189136948	0.1353246776995214
0.22865945397117704	0.1596329642935885	0.07538405462553309	0.12275559610322184	0.1635935430919707	0.09447164572394341	0.09593153342128527	0.08802592767576756	0.07372371118824826	0.10926389426423928	0.1247114447074448	0.08534915366567088	0.0730942172958277	0.1932109641089877	0.11471779291495858	0.1407182492635946	0.19048449922950453	0.10356062998448781	0.08670496049123258	0.15054424197532965	0.07504751519851593	0.02280829778705142	0.10303559474100547	0.14959524618131267
0.3002501321876559	0.13493427729910074	0.09164074862427266	0.12583711890606622	0.1734441880699993	0.0931243600890477	0.09669559091881169	0.1013213722200243	0.09387188815108201	0.14996476645491946	0.09527812507955653	0.10821616063646386	0.109897171424409	0.0905261101172748	0.05280650137969654	0.24226390181713842	0.17053468375739603	0.12495882983272932	0.2968466902760041	0.0862140149359063	0.0891166355784073	0.15447360249186604	0.10803507616842693	0.18972139963454696
0.28339707707083095	0.16045029131484556	0.07993221307352526	0.06414101340841491	0.12239221208683682	0.1425862674056881	0.06984320493131756	0.12339305108679986	0.08334446757697964	0.1840985654558979	0.13514302858014796	0.10718046715532585	0.08963799511755263	0.08527020807791308	0.10299343223547805	0.2457967062948522	0.14031026798005664	0.11058564466565798	0.24568155147789333	0.2557406299315351	0.121682321622499	0.26180795557076464	0.07796987249227648	0.09573909388543198
0.20711518127637554	0.1418456684062973	0.07811989158131391	0.10182176435689767	0.10043311885676859	0.11666452975582291	0.10608470682165616	0.12179472099653116	0.06693022526859516	0.1531097643639323	0.12415803886514913	0.08551289119199909	0.1910658829727313	0.1657166394448743	0.13238222456095533	0.30437127756045823	0.15320216736504966	0.12052794461494913	0.08948329230672374	0.18536207175720096	0.06960498899594575	0.01086844336699375	0.11620860156511664	0.13625005871788384
0.2902062706846123	0.1255232034856722	0.0860229868790133	0.15623932063536258	0.13403299851746361	0.08497537689152164	0.07392666952796725	0.13677210422158861	0.11331234476196547	0.11122120861687623	0.11584265162534996	0.08146924635361989	0.09010605059876514	0.13652491807258307	0.169710958074165	0.48266265331656444	0.09864332366498534	0.09964574684639284	0.11213926158482171	0.16299555791676465	0.11071101169769963	0.015046700896197853	0.03919255054441008	0.2161908017812691
0.20079959695092586	0.13342075530790903	0.07250610696145157	0.12232400366143045	0.08731014312199366	0.13502670032152603	0.12616585573830957	0.1524328647660259	0.07846413554089984	0.23490814646394034	0.14865418319020102	0.0725738059164492	0.18303732650684093	0.10518968629172161	0.07317852012425612	0.32331651498002556	0.17699752972085842	0.1313181408690411	0.1380169205868798	0.17859429247323205	0.07010087784621266	0.11446028939399396	0.16321149308610164	0.10932428108799778
0.23778857456525507	0.1420499230695619	0.069662049157017	0.14426184835463343	0.11314762538004125	0.0672050500599147	0.11114639923881083	0.12327755138102872	0.10001131049553114	0.0779099708718062	0.14100509052957022	0.08601483841646766	0.381171672557635	0.15595342656339237	0.12858520283471797	0.30642805404846957	0.10167259860607648	0.07877402442554711	0.09437846178602513	0.14756778161279563	0.10360833806522632	0.19702319077391217	0.1347911759733342	0.1441686903621877
0.2130679981964785	0.15986022101930372	0.08573793686265321	0.10416594493391607	0.1290355756593594	0.09839110728318552	0.10475486356178174	0.11875313955230266	0.06489647364962557	0.08429332561548007	0.07828479146656267	0.08427767065334887	0.0760091269901768	0.22477424166039883	0.17212074660337046	0.28550955268219286	0.12312224817956315	0.11924123064238634	0.12998150750808965	0.1305530337232988	0.06063176674384395	0.17154968065022883	0.1623777540808983	0.11225560823417653
0.3307429225234917	0.12026150632928771	0.047587516897151266	0.17792385558887638	0.10742295722095974	0.0825183998681452	0.10203337283765249	0.1280325624703687	0.14589441205026707	0.10341722421537666	0.17476746486845507	0.07127384761591712	0.11555077509084294	0.12957618597956444	0.29385377104654575	0.18215413512469766	0.13471377046878966	0.08870620361263305	0.12072220073542701	0.14640145172022764	0.08776432965730277	0.004042771664206104	0.1903345045465154	0.18716375882148448
0.30785036600975113	0.16375132078844212	0.08150801588244606	0.10735166750525908	0.13038710845714271	0.07275784489035549	0.10804268110579143	0.10962334649207642	0.10814041297717995	0.14057806175510815	0.1519368027831174	0.06626396784880995	0.06615990990990993	0.3273911207239865	0.28917391977036594	0.22210634645431307	0.192364238696163	0.06970907222374695	0.08980420775165894	0.1770965791515253	0.06885313004450827	0.013008919065100093	0.059117654020607556	0.115884459619641
0.2163312429327103	0.17255401968324424	0.13840932074846143	0.08110050841006586	0.1133207608488677	0.11494434606320461	0.153240207902167	0.153755762449894	0.07633530148447903	0.1356987201210179	0.15775657353255682	0.08460983537422057	0.04793860036392407	0.17097471155374527	0.21241475446064895	0.3024643444779642	0.24574586378801722	0.1514955697464333	0.1446893988970123	0.16156119908466943	0.06818126176969161	0.05983422285027514	0.15579450981642037	0.1648563279349888
0.2299166589308477	0.1404949741764679	0.11400551317068926	0.08632789038343502	0.14303340381362917	0.07349577763052015	0.09333910606777579	0.21283041771489994	0.11823883743612237	0.11751777392062313	0.12829830816620502	0.1197590343331965	0.07066902724933471	0.15128234410398123	0.1405301121815543	0.4371292198934271	0.22771431549599813	0.11177908825897273	0.14426048220214793	0.14534842860109262	0.07089970900395531	0.17666689286637313	0.13908134507307987	0.07654593309318972
0.2650786725705206	0.16133407706036723	0.08759791125792848	0.11131613492681378	0.1482629953954804	0.11939296161312267	0.06647485698555698	0.09699526142780487	0.12398356156579712	0.12590847366687302	0.15497442183898916	0.0899825571292471	0.07790262172284643	0.15870211768052386	0.12427482718819258	0.3580087013209662	0.14818502037626125	0.0879419388303211	0.0759259867693178	0.18513392148834878	0.07670670231392326	0.13183912675456258	0.08493873816202178	0.12150686578362525
0.31417709602838784	0.15176185799510675	0.048750817200789665	0.05731551192690286	0.07287172653647662	0.08254722092864447	0.15166564288860518	0.1793761375668922	0.06134303793591924	0.13728622229256437	0.12097097261884789	0.10116649582222514	0.07161893775429654	0.2010471330243651	0.14747258911564118	0.3428154486202954	0.08559890163048138	0.0871137963773251	0.41893928899490007	0.14342103844937418	0.0940259261356908	0.0037414288010669088	0.10231510261728834	0.12970857903199484
0.2861647385090466	0.17009121687930376	0.1031499711233785	0.07595078507578415	0.1031973099862305	0.15053719096169832	0.149702928368379	0.1380842992457258	0.0999594344634415	0.13047925808857183	0.15011533197387378	0.07291501983010616	0.1086069629857705	0.10423774426148613	0.05985356956774031	0.34940135386280924	0.29081923469193544	0.15929420741080097	0.07522978189250867	0.17622143445091207	0.08170389741262962	0.26907413197539126	0.10180026449393208	0.07183567136798039
0.248818519367417	0.1347906251776283	0.0963555729800711	0.09877542397137042	0.08071398582910062	0.09161797543834298	0.08544269432456512	0.07431987210363375	0.18329431872454582	0.13747955765124353	0.1484500385770679	0.12123727972156524	0.05968468468468467	0.23835555001187	0.173312170018577	0.20484296036622257	0.2068460177504122	0.12116714016476067	0.12638014621197455	0.20411391557716696	0.057738004954593226	0.024318355802903383	0.10467742201325084	0.16581312322796166
0.24295383864415118	0.14530451318814966	0.12972080328110022	0.0836543692331729	0.0923232200802327	0.10009245820502186	0.1585293416864891	0.21875923664613628	0.09007811999536804	0.10597146934448391	0.09631860595100508	0.08911120454909274	0.1893116537702243	0.1758149059463934	0.08978445368822566	0.09344526571719962	0.22343518846932187	0.05327784579860566	0.12990180720847883	0.15582018688752855	0.07367052755363608	0.015521543678753458	0.17440203809553256	0.1309267353698674
