Brier-Score
RF			END_DT			END_LR			END_NB			PC_DT			PC_LR			PC_NB			MLP
Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic
0.18326375517210294	0.0817565930763222	0.08449837626476472	0.17869681486218733	0.12516148418984685	0.12746087280385804	0.07336236164713034	0.059577054504358976	0.05885175456645765	0.16655912067987041	0.14226522935954	0.13954523757842746	0.14038818472001646	0.1387859097773741	0.13427504361670783	0.02328978044615789	0.02416898563908107	0.02542535118408452	0.1228177505649524	0.12889576198968886	0.11207541416662872	0.03844334877492327	0.03176064392685899	0.03401451657264637
0.20363808708566705	0.07975568391444789	0.08331501440043024	0.17658717706472166	0.12522586839034802	0.1271037084114958	0.05643407946238786	0.04177315309488155	0.045307283653029023	0.13476061486782284	0.13361309070397145	0.1304638264916543	0.16024367321643376	0.1686578462109123	0.15394217271337818	0.026432993446125538	0.027525235623864563	0.02612375298832198	0.11560590097609229	0.11961284140943788	0.10552951634066811	0.043113735324872934	0.03185274527615151	0.035839911802086864
0.2372355457086382	0.09136679501695882	0.09746206055377594	0.19072180594476407	0.13004154321301253	0.13102569092209548	0.06796528212776828	0.06662444996599756	0.0660534109228125	0.179089936974398	0.16862921745921322	0.16307259149522121	0.1709667926941864	0.16629322342342118	0.1544348955363795	0.042253477586935116	0.04538166053148375	0.045749184007131155	0.11836928020027575	0.12501867907962919	0.11118490144964091	0.05099781941298401	0.04474536181137637	0.04443982413001114
0.3098213574013565	0.10237411860661688	0.10411410638045131	0.1925167981961504	0.1103899719753829	0.11179712871820426	0.05361553415449559	0.0482120885276099	0.053969430522139934	0.1503119790586857	0.13260190108821693	0.12562423889400673	0.17069664174339846	0.17458770879940833	0.1634232089247503	0.03001120545440416	0.03452176784837769	0.029776369372009597	0.11867196577121937	0.12537224835479918	0.10780659265049501	0.04683099369658711	0.03814555509926005	0.0393146318449373
0.24124765434226403	0.09408436187786809	0.10151504312881372	0.18185737186843107	0.12160349323098173	0.12317566777234842	0.053829101471866314	0.04954828589718712	0.047254755587737104	0.1860716197239214	0.16426871442505073	0.1574857837765454	0.15380678442181725	0.16048610076896438	0.14860458539970314	0.02890354450281913	0.03280338189146725	0.03232067226549781	0.1253136785454122	0.1311805664028913	0.1182544655851721	0.04040020102985113	0.03991095486614211	0.04160599234905103
0.3527325354939099	0.13161005885049817	0.13857443734167574	0.18860444693266384	0.11734822237482077	0.11958302399400815	0.05046067129548868	0.03902760655351921	0.0414427781092058	0.16633104842423777	0.1628343306548516	0.14801365342022285	0.15983814001167304	0.1614135102286618	0.14881686411327819	0.027852926796775583	0.03235754641631155	0.029949435842649315	0.12481136035304277	0.13017924788649282	0.11177098996503021	0.02931225166806496	0.02864070694669824	0.03219388362626057
0.24458686441578953	0.09065000751388619	0.09395951788604298	0.1962376245300734	0.1622799062745546	0.16286168819945146	0.05913696270735673	0.04735489146027582	0.047244062086388205	0.1487044274693167	0.13785454441157893	0.12789538469937423	0.1483144364100286	0.15224345176290008	0.13192375870310877	0.0331478128410041	0.035518220343175935	0.03668617583216062	0.1213380842388512	0.1261208743785695	0.1070060316909232	0.04853511529241509	0.0470456298648166	0.0460871143810429
0.3634204422579681	0.15142903408452685	0.15917226209471189	0.18631082986087916	0.1303778884965175	0.12849617618334752	0.06837161384473586	0.06055758984569968	0.06281666240657857	0.19111401499605166	0.1703071913991715	0.164298198354135	0.18432701258488546	0.18074969636822108	0.1745413566584544	0.0386672815606283	0.04279057190656218	0.040802719803717906	0.13854424485085484	0.14189304953661458	0.12844218768436322	0.06118878195123968	0.054919632965679824	0.05581158539167294
0.3441790257617071	0.13472531990226982	0.14362644183123421	0.17533062892063347	0.12021758131031858	0.12285009835265519	0.050912618540223685	0.04688223234596396	0.047022785541438857	0.2108876996801623	0.18521444876613188	0.175649430486389	0.1676309690632391	0.1701558909440472	0.15748280575059126	0.024188562303464008	0.024613143421584882	0.02434861611201027	0.14505373946922626	0.1511216273333247	0.13342265530238584	0.08937045715007047	0.05752974743609389	0.05969878250976679
0.23801017910606823	0.09788385898061591	0.10570967904440713	0.17821329715643483	0.12888503898161324	0.13189832897553377	0.05573279882186358	0.05651822827327955	0.05185464929037707	0.15470059034723718	0.14462132394334526	0.13724297097216467	0.1444963006072075	0.14553933113675596	0.13840608825390657	0.0354252973614587	0.038296404596687324	0.04090387616064472	0.13425240506656091	0.13710553677582588	0.12085144804725038	0.058903603408533026	0.040224190228495334	0.04477048451790136
ECE-Score
RF			END_DT			END_LR			END_NB			PC_DT			PC_LR			PC_NB			MLP
Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic	Base	Sigmoid	Isotonic
0.22915980645172668	0.026692132501136567	0.04051347617393476	0.1468064662661424	0.0513643017610065	0.033960541104121465	0.09177165768093266	0.08758322280136924	0.050730450699479054	0.05373036511123484	0.07100473635576132	0.02199645333051465	0.09111374541254494	0.07728897224046959	0.04370304464441778	0.07648189380606218	0.23125697940492004	0.08859100373401488	0.14650452170775807	0.18162829919216156	0.049690710885029944	0.06951348792848062	0.1835251563948978	0.05380330552994126
0.2478102805437214	0.035692552417061055	0.05337783894296565	0.15421213012573223	0.041790939161642476	0.025668199990299935	0.10946329752145559	0.09143871513278329	0.0881196248390744	0.07558248171463004	0.07101023740810761	0.03775673949251725	0.10396970656524684	0.1267382316145461	0.05013347914834161	0.06939390127296632	0.2828297264017095	0.08129920121786258	0.070203128313877	0.08503269541957031	0.040675838653647135	0.08264817805558486	0.16332296489167994	0.10642632551027291
0.3147409297447776	0.03781835821380786	0.046340892169771816	0.16053921253050132	0.0469007773901209	0.04021262942796537	0.10158501049118765	0.10171334131521123	0.06482076159637094	0.06716089263809542	0.06849493223311398	0.045243704305444686	0.07748918334885765	0.13132788972917303	0.12763781666567123	0.06977905495021305	0.2522148262923339	0.056187141233407775	0.10266251845984142	0.1393122601259702	0.048889193649584176	0.1277062292425454	0.11534636511996607	0.09063796314247378
0.2716024786575113	0.050067443866778506	0.07649130417850349	0.15384409964380436	0.04061087182671164	0.05714973349931703	0.10522627323724634	0.06545404485548964	0.10225022465153397	0.045977379985123454	0.05239386480984197	0.04073205500364646	0.13036787692139748	0.1503360918572567	0.057316877042044224	0.09014794714720258	0.32787266502020646	0.14381202039363972	0.1253637239662779	0.10244769597050288	0.023969546034914573	0.0850086979722826	0.2507877711987855	0.0893719175746551
0.23546446909713886	0.05005041352365127	0.056016378531940816	0.1511395301617636	0.03645041005325238	0.031419393944156215	0.10845307202616124	0.10619830819149409	0.028631648046480128	0.06350384772873383	0.06051271876727447	0.039266951014683436	0.06367451748715507	0.14027711372821774	0.047769847399780574	0.18538227078420405	0.32928314061142505	0.09845824577670628	0.09869477732507348	0.10717052713930797	0.0726764811775526	0.04733219290771451	0.18910027061499884	0.042661647807405306
0.23819467884110965	0.05229940617143215	0.05873983455630808	0.15271757926329593	0.04377937270948008	0.03108501898891767	0.08295401098062578	0.17307373313275157	0.0944585808212377	0.054875262931119675	0.05282990876951636	0.06155052177747637	0.054855341637364594	0.09744188084558882	0.0785740930605605	0.14579164291391594	0.34280532062562846	0.11821306030405261	0.08604841850880716	0.16986793651274396	0.031386769175874706	0.11685909385491247	0.12135665560583506	0.11861770406366952
0.21453491943534003	0.040409097456041154	0.045406337156000696	0.15383947741881715	0.0309754746902721	0.030795386272918703	0.08047735192783009	0.100767869445104	0.07901977169800443	0.05312533721292297	0.1193273933104868	0.058253935908810964	0.10858346696452063	0.15866373336225098	0.08142188855365735	0.10252069972852422	0.23224835762775745	0.08915534640178945	0.2116879050536264	0.24273124187205322	0.044889705450067076	0.10624426305741777	0.1492740388098825	0.08693626209898114
0.36558897093366755	0.04995088817781955	0.054905935642459006	0.13578143737990006	0.04277939156155712	0.04224865399340958	0.08607298973388937	0.08953900332048925	0.09251419278376175	0.07669665283652372	0.051835948422236	0.025318842922199415	0.10461203751401413	0.06294076753661995	0.05408855495074484	0.1805719312654314	0.3299515206071225	0.13578566461347236	0.07679085731844146	0.14401927122621472	0.030338884926504495	0.08458424723740882	0.1619871916659382	0.04142939358427591
0.2672829483420538	0.045958340792747784	0.06025844016551203	0.137809482592751	0.04108763681720205	0.03984235180840386	0.07733160044292697	0.06210741054164441	0.0872867118269629	0.06611832201748905	0.0576968911109374	0.0498835193867397	0.12140966959990851	0.18752884670617345	0.06341083620645485	0.08429099256981124	0.2194818128492152	0.13968200805041767	0.07620288681650879	0.16269100937490538	0.035584148833560626	0.1401972480970605	0.040654410448885805	0.08709409221519995
0.2182475279079422	0.038530593555920103	0.04438983370751431	0.15757543292321824	0.04232656431432355	0.03801503753584761	0.07188170902305294	0.11206623825831259	0.061463585153797	0.06857908002337373	0.0727924632114063	0.043779027535371516	0.09104611366850245	0.10454313706550866	0.052449991658573406	0.042697393887053105	0.2772782291232182	0.0963526927692196	0.04109504135447367	0.0785136335325132	0.07011403328255769	0.07232496137278491	0.1504884347969754	0.09243227927750435
0.19779412150872627	0.040270870968341754	0.06372708886187207	0.13550098535085955	0.028881542220619283	0.02575366724506236	0.11628164995205226	0.07379615184257081	0.05739328913223113	0.077797791810891	0.044042569910645236	0.03610812914332003	0.09909394221235211	0.12669092135094773	0.05743925886981264	0.15091620669629582	0.32519524858299553	0.07776348026807499	0.07536353420601541	0.15121240813243425	0.04281342449419344	0.10812070267035331	0.10439362911831288	0.07604745699328484
0.21992007816250156	0.05065835614997344	0.08055080785577856	0.14395244007485225	0.04984062207661112	0.04726023522341027	0.13369497109079864	0.10582342127936592	0.08622677161291549	0.05436501695887939	0.10203613133793868	0.0532146709002674	0.06658985448794522	0.12000192418703466	0.035169311901550274	0.046359722468121554	0.22623177989083754	0.07081853877504042	0.0935698460079164	0.1439370119212052	0.05294537451916738	0.124259349457542	0.09630380392603471	0.06726394808676313
0.22437546358513655	0.045511332115931766	0.05195316379242547	0.15558685814133608	0.030517663733604893	0.04094223819106269	0.07066587404622227	0.0881633656254262	0.054054383002727004	0.06295628210392547	0.08232069139574436	0.04589116478095559	0.14322950099897555	0.11431093694808328	0.07407697345757959	0.12355595105565512	0.2201886712746269	0.16814928027376594	0.1142201288964729	0.18775101126631455	0.06393847918058936	0.10356980520941302	0.14281622401245764	0.04860010969037985
0.271693636468074	0.05293658410269608	0.0444616501380888	0.17123240226000422	0.04119536977441642	0.05242264251432194	0.12152776169403637	0.11002326851730619	0.05021787892761683	0.0551844153354857	0.06204638146622926	0.04119446254753377	0.04763058914087133	0.09907410068412911	0.025913916724263998	0.19716820719787892	0.25597492044271003	0.13565842897395766	0.10934412422396503	0.1840570112480125	0.0384070221585242	0.11054235895807978	0.08716392685416999	0.0560936451109489
0.2265386565781547	0.05475411692850933	0.05942999432826755	0.14569624621466273	0.04817228818940307	0.03951422523923005	0.08809508297736622	0.12829033326473663	0.0588037830672508	0.04636204309850185	0.04867326874455415	0.03685795867127091	0.05220549664831585	0.12183604361583691	0.02437354477250737	0.12663022576181726	0.2410420603351445	0.07660357339976401	0.09793798715271707	0.21593599339421327	0.034054147039473834	0.08289481859101033	0.09225747206476911	0.08124041190483708
0.27658106224185464	0.052577348763853296	0.062484158994482356	0.16761859823446548	0.037756742876270184	0.05131809467603797	0.12745271424393428	0.12145777596559723	0.06952416652043159	0.03171683583787051	0.0883164387003208	0.029891596211436066	0.15308787624896233	0.13878869036441616	0.06639722934597705	0.1755781904971682	0.3121776814667787	0.16359358542983923	0.11852614288153511	0.13133729415062503	0.08615303023460773	0.09961581801247557	0.12692438202259626	0.07365030852134201
0.2315614269686209	0.058110265804944126	0.06099274643287318	0.11285363476820365	0.03957924987100185	0.05607328805704048	0.11457697152472024	0.11732659592359844	0.047735551136679946	0.06899916472003233	0.05967527475533886	0.026158059971369857	0.11652812268136645	0.1612673096338056	0.039466131689506856	0.09698793803944565	0.19430707361599495	0.17952359978924318	0.08654172168983727	0.1839999308079202	0.06410240511916936	0.08133949812136447	0.1436069189418673	0.06409649019707611
0.27181582987394076	0.049118568144938236	0.06293036653246788	0.14233526402586646	0.04451353819752822	0.025772542483367255	0.1071584575749395	0.07390253465272897	0.08797039881988727	0.06357107500562453	0.05699782116165444	0.0453533133782624	0.11015868792735443	0.09993570231573343	0.06994051590793665	0.06656216574176735	0.15045134959885573	0.11434902878716238	0.09395469377989583	0.07836167459624763	0.03760100994277117	0.10453168236026891	0.07855738419477672	0.08631070243947792
0.27181993229938306	0.037725253892827784	0.0396264560213379	0.14735936926341928	0.02301707948417838	0.03241591593545347	0.11543129776213519	0.21754443919535316	0.10473392899949137	0.04679503303792067	0.055812092935575396	0.043099911240021035	0.06012022983555702	0.12042558683450662	0.06478814539518023	0.11616386243878496	0.2173245575728202	0.11333642408427755	0.06885874212107437	0.10244725322863235	0.06238254467275354	0.1452281775179177	0.08999341750734083	0.0758819442220732
0.22077181959609876	0.043871740589879846	0.08458833175478829	0.1390088735084622	0.03735486780031518	0.026466511443603874	0.06991701710340208	0.1610597474247401	0.08350937838718735	0.06367372147238907	0.11324724882995177	0.06213809961545037	0.10157345149178731	0.17246693347194766	0.06664958944616325	0.10495534457882534	0.1520101733056548	0.12274046064544715	0.057745924450673856	0.1257591511857325	0.053774730572844334	0.1317835424269195	0.06953144775806877	0.09337341553633818
