RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.000517496238688094	0.01778479505736456	0.10115961507726268	0.018154821635485197	0.02695273753074595	0.05365694861980628	0.01893318927124509	0.008433361882258081
8.406408567620167e-05	0.019005298214028767	0.02142456449889605	0.024152286909891223	0.020469010842810782	0.016898662424817117	0.029323029539125904	0.004597584702935059
0.05119008190438187	0.021682481434350722	0.10278915114505831	0.013300143453983415	0.024785957229392724	0.010492855124011102	0.034940080314212224	0.006691531566346304
0.048524515291482745	0.02235543329510832	0.07528366820469032	0.021849205081062112	0.019569307663359483	0.10384870931623183	0.023358353200192018	0.016564773503223044
0.00025328128497540775	0.0056874629471372565	0.010418487536154021	0.029356074162141317	0.01871874991381829	0.007804695694066704	0.030399177837124765	0.021776000685642973
0.0003168493596937087	0.02273792168122975	0.013163460054694385	0.03081673618038758	0.025092985341761475	0.018141523637092417	0.028619433831968785	0.02145857933383572
0.00014634038817908554	0.01862877003568456	0.10349104941042955	0.03574378307133297	0.019522060051379256	0.09947601678833237	0.03738045098379674	0.005885856081832938
0.05676529527725178	0.019221503406219167	0.02452841244634293	0.02395408264624798	0.020753624490996728	0.03418982894070856	0.025860467972425638	0.006070233558423614
0.0378047680825724	0.016910525036460518	0.01798979196297362	0.016137723556818348	0.02120358531237724	0.018707261066896342	0.03589509195745834	0.03947294384402698
0.05230942704529473	0.02124279628420967	0.007639093654482323	0.022860746292838647	0.020474416280076624	0.017334280922019975	0.02879271257685287	0.01663752164262135
0.00031301557755727033	0.019299550045284285	0.017778763693184874	0.023238762649893826	0.030111280961355884	0.05025536634628138	0.022574337467545114	0.0033919429610311976
0.00034047594536106934	0.021050516013481468	0.019899530043560494	0.018923046567099644	0.022326761471579533	0.014048175908475267	0.027496505241785072	0.007834891246991516
0.03631577480681694	0.01650389590775271	0.08518010211010756	0.02802764696240105	0.02230538992351265	0.014443844148581896	0.018567799754431586	0.004007616466560011
0.04956463094938241	0.02004543441256601	0.012388189478553724	0.027904442908654598	0.020220507000288445	0.04932193848862212	0.027006206594263893	0.048239663218669876
0.00011688049164802299	0.022771529957685905	0.0194473201773937	0.02375622797174766	0.026131679297037486	0.10317075780639742	0.0575695729104257	0.008365482721453038
0.040257821287994655	0.024132597497869487	0.0101257069811493	0.03231709747207847	0.025132760831227938	0.005214761619847162	0.02694851487419288	0.017990131016225968
0.0005407025943600005	0.0192661184354549	0.01018349387877859	0.05504493260644642	0.02241387565049259	0.009800151035719844	0.027074719260193274	0.0003545555298278084
0.0567329385002428	0.025355599650337637	0.014646628512470799	0.05477687331090948	0.026371562465887635	0.017653066764100268	0.020540570980552404	0.002601885604286943
0.049803410123032736	0.01954191754097004	0.007623588611968383	0.017861625437355918	0.015440729701597298	0.009404202588171763	0.018821891935875128	0.02288943810875215
0.056467145492997736	0.02042472318068798	0.008925706527945236	0.02559087418521527	0.024155999930422514	0.03192105508807323	0.05066737752012062	0.0036565413985815975
