RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.495124618212382	3.2789315780003867	27.593548281987513	3.914398614565531	0.5153171936670939	1.6223399639129639	0.43264660040537517	5.9146651585896795
0.4869210720062256	3.6029127120971673	18.223773980140688	3.5327546914418533	0.4428388039271036	1.9781634569168094	0.4392417748769124	6.11509272257487
0.4840517918268839	3.3924771229426063	21.459598088264464	3.684698518117269	0.4420401891072592	3.2462088823318482	0.434077493349711	5.150616129239401
0.5167725404103598	3.211609935760498	17.923910442988078	3.4594650665918985	0.4940257787704468	1.2137597560882567	0.4440591812133789	4.884331011772155
0.5006054401397706	3.392116832733154	16.910508505503337	3.466036446889241	0.4679845015207927	2.2886261781056723	0.44164402484893805	5.660470946629842
0.5088879823684692	3.4295693715413416	15.02029921213786	3.447446584701538	0.4411341190338135	1.578782057762146	0.43461031913757325	5.114078760147094
0.4903887828191122	3.471892730394999	22.37109730243683	3.5477662642796837	0.43629833062489826	5.071666693687439	0.4334936380386353	5.050190798441569
0.5142631292343139	3.16004810333252	29.367569963137306	3.514353688557942	0.485318676630656	1.7222400347391762	0.43385882377624513	4.82251185576121
0.5145389556884765	3.053714561462402	20.562211529413858	3.433340915044149	0.45937880674997966	2.6079984108606973	0.43265527089436845	4.449917856852213
0.5268504540125529	3.4069953362147016	18.418828264872232	3.5507374366124465	0.46292037169138583	1.4554850498835246	0.4370653708775839	4.756003634134929
0.49583646456400554	3.042230717341105	22.184278265635175	3.6086684147516883	0.45860753059387205	3.4151910543441772	0.4344848553339641	5.090581107139587
0.5051506280899049	3.2966693878173827	23.769936354955043	3.553948887189229	0.47306982676188153	1.2362773736317951	0.42797737916310635	5.477972690264385
0.5014944712320963	3.3107809861501054	20.01051887671153	3.7040364901224776	0.4617467244466146	2.8774669488271076	0.43981232643127444	5.027134609222412
0.5315900325775147	3.0992116371790566	21.276475445429487	3.6458223501841225	0.4775625069936117	2.065670895576477	0.43228298028310136	5.065037592252095
0.5010491768519084	3.1777495543162027	23.592225885391237	3.521248428026835	0.46821564833323165	2.3204121112823484	0.43833550612131755	5.386098551750183
0.4971268653869629	3.14393592675527	26.637203447024028	3.5450653394063316	0.4587279637654622	1.5154046456019084	0.4393181165059408	5.108942826588949
0.4768756945927938	3.4441829442977907	18.285645190874735	3.523472396532694	0.454952351252238	1.489310916264852	0.43572187423706055	5.607032704353332
0.4948060274124145	3.216835451126099	11.252917647361755	3.511014993985494	0.4419685999552409	1.7232830762863158	0.44519553184509275	4.842026511828105
0.5149804989496867	3.2403060674667357	15.745052337646488	3.406353195508321	0.4971758206685384	2.0189754962921143	0.4379080533981323	4.651685420672099
0.5105764389038085	3.20387536684672	20.921642001469927	3.62758932908376	0.47532297770182297	1.6237651666005455	0.44049914677937824	5.662119277318318
