RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.0011852843795742676	0.02078917745203978	0.03244404947988804	0.16601195770785354	0.01993761011470537	0.01694785085053208	0.09853151895357526	0.07448925134633853
1.3085881764106818e-05	0.018205544484149207	0.007524734278035672	0.08052923975829132	0.015630483593330025	0.009028609794073831	0.06788872135479866	0.09027725270828736
0.0015918571519747385	0.018630503580011584	0.01268809639336616	0.017827928609225073	0.01773341469074842	0.01020909690603621	0.05747667706152047	0.000730528782097839
0.006485624082701098	0.016849492457748562	0.01870356998426025	0.06803856093451809	0.016533803788960806	0.018202902131613376	0.009851243761765193	0.00410494024959818
1.3085881764106818e-05	0.019726889635105153	0.009928498545954146	0.006384407868396639	0.01781335499549799	0.008622047933298625	0.006807623554981452	0.00011687031426160788
0.005959055798878404	0.018403434382908448	0.016876612675133757	0.11309235297948124	0.022010061020957167	0.014800179254856105	0.07415525094882296	0.0031619153347688528
1.3085881764106818e-05	0.01622695863355573	0.021863924131012534	0.06783853670027308	0.016717329500043447	0.042931572751714796	0.06812001729712576	4.825613794982864e-05
0.018463452878694955	0.015181542803545235	0.010389704347409299	0.030510446832021653	0.01722634208535671	0.0055040010777950305	0.02391585939754386	0.006819357031365707
0.012450560340849064	0.017106290239081823	0.014046516001201331	0.11975993070059765	0.015385782835357187	0.007770557414970217	0.06712949561998079	0.3929925501881336
0.09740372829701574	0.0162761756611204	0.012679217367926982	0.05664949830021819	0.014979859666084998	0.005718919533286114	0.09405579049894985	0.02287426809302308
1.3085881764106818e-05	0.018486190941825513	0.008828217097544349	0.06303264252287519	0.022768462817988642	0.023569184968251094	0.03127431758648268	0.304021052408224
1.3085881764106818e-05	0.020824659778183117	0.036122556651735964	0.04153485367101605	0.022086537694965283	0.03479637580036731	0.03548370849208197	0.05292502263148282
0.005272376230646341	0.017050033149763985	0.00728380689443744	0.06983082075782436	0.01769218199745527	0.011285658829837775	0.04714895115690997	0.0041862014737085035
0.012636319469856813	0.017770371360440056	0.020247838454094523	0.06265550709025774	0.021970987699113834	0.021534539930401525	0.0732009947476911	0.0016019466419846876
0.002780925342843557	0.019860905123683256	0.048282039585971506	0.04980701909176961	0.022907138104356645	0.04900448784593324	0.13164776993146626	0.004499123086288258
0.0046355542566630555	0.022040634998796986	0.012568520784433185	0.10993273047298223	0.020356253662323225	0.009467495677725979	0.09407019237304624	0.003047783861827677
0.005070180145780726	0.019311274791175774	0.005407273115910067	0.08823404878061994	0.019460073111452886	0.011542867454323546	0.031527341820217464	0.005037332402233051
0.006436269122139734	0.0192004647376776	0.02453104298160167	0.025033784086596636	0.018648431058774947	0.022896612270719964	0.03871267663408731	0.10656855484844815
0.0039291823025030155	0.018756405194545203	0.034343455880263815	0.10095878490515915	0.014865368668567438	0.032690518759054044	0.10851469187485678	0.001031767208757587
0.006172436976742704	0.019457636746262403	0.009437241707327564	0.03880215716202479	0.020123839594191634	0.015584632576381985	0.013025214924451823	0.31894173679924087
