RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.7118362562279954	0.6926960416329989	0.8340253771302639	0.8586062403922347	0.6987900588006009	0.8497057054481054	0.8547179529610055	0.856927339726799
0.7101455164608613	0.7201516922958365	0.8297480610796819	0.8484245941060082	0.693155100690841	0.8414686054824068	0.8482477946851311	0.8569159824902016
0.7043581785159481	0.7075084893898167	0.8153143962609849	0.8305071833651544	0.7138740310190073	0.8307752573872607	0.8307736582717858	0.8571598267258828
0.6670492320877343	0.7067069937378279	0.8355975683943035	0.8490076571680959	0.7266249626214306	0.8484519070114486	0.8424902938444292	0.8573875210992675
0.7404654590960552	0.7081389820793181	0.841976159375481	0.8425875309744545	0.6667362850319678	0.8468224340845798	0.8392455964729242	0.8569947917752427
0.6901948789973946	0.6961222384321805	0.8292184521958813	0.8412930095288005	0.7353107361334745	0.8419729672013885	0.8412851722773006	0.8596187459153405
0.7313453696631014	0.7259906064870385	0.8480699933288136	0.8380182365845046	0.7757200298965157	0.8476740876493193	0.8370689873689361	0.8699059644649909
0.6622276299844401	0.6891786290378017	0.8381821527578603	0.838871801146452	0.6732090719541982	0.8820049164097369	0.8390035871857948	0.8574489135571971
0.6531912615826483	0.7277365249084307	0.8355554243345884	0.8373593783694729	0.7088212815758284	0.8507452052451683	0.83697118253151	0.8569434577342251
0.7076222755347046	0.6691209416469733	0.8397720092789025	0.8433583741714226	0.6897227688739103	0.8285114558919535	0.8422598324347695	0.8569356691188477
0.7169317776285626	0.6769350364417678	0.8195357934204449	0.8259845621171827	0.726722378303957	0.8248292329739046	0.8266523712995113	0.8573872686091114
0.7819651527558414	0.6850631658112172	0.83310360634035	0.8480775853408042	0.7060509638505233	0.8357875651680368	0.8482189779573661	0.8568835176495834
0.7044885239863107	0.6997858846034604	0.852181575241833	0.8468582778552434	0.7525918934646134	0.8746814380555341	0.8463666127358017	0.8570500367162435
0.7001217188666388	0.7066259766232424	0.8206168108788636	0.8363795811343898	0.7123653303577708	0.8479479534352251	0.835718344739621	0.8570315774767416
0.7040609630016208	0.6925137598697859	0.8104963221911511	0.8324680579893918	0.7301162803074067	0.850840260118215	0.8337194747669343	0.8897935862137104
0.6662360972310865	0.6675972578370739	0.8572091390053433	0.8375064720339163	0.7279438226041297	0.8891540524347699	0.8330270586267404	0.8724057347238064
0.6894623542325504	0.6978380100285276	0.8242618648279698	0.836095626705156	0.6884538207489139	0.8486547407902977	0.8337335781068215	0.8571745464558451
0.6599994517113051	0.6942892782179398	0.8274427908256459	0.8409733654867187	0.7160640351606447	0.8417065447995927	0.8396164782112722	0.8584105308841178
0.690141148599424	0.6621455210821999	0.8239275399271824	0.8443663746146293	0.673362735252794	0.8433155914065524	0.842314226536699	0.8767966484669383
0.6699336085190072	0.6939343283454699	0.8092465758987951	0.8310124205652176	0.7004274611073195	0.8461781407176227	0.8305644675997395	0.8569730804847017
