RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 2}	{'C': 16.70684297331299, 'penalty': 'l2'}	{'var_smoothing': 0.048522001006445874}	{'max_depth': 2}	{'C': 7.0393561178540285, 'penalty': 'l2'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 1.4491894425039589, 'batch_size': 500, 'power_t': 2.7526094230541496}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 3}	{'C': 16.47220681419584, 'penalty': 'l2'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 19.585581324675676, 'penalty': 'l2'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 1.6703887410551084, 'batch_size': 100, 'power_t': 2.696586550537653}
{'min_impurity_decrease': 0.08159566744310144, 'min_samples_leaf': 3}	{'max_depth': 2}	{'C': 13.32499140576618, 'penalty': 'l2'}	{'var_smoothing': 0.18134973259719978}	{'max_depth': 1}	{'C': 14.84182080809267, 'penalty': 'l2'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 1.09322526073603, 'batch_size': 100, 'power_t': 0.8623758320191102}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 18.6679204613451, 'penalty': 'l2'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 1}	{'C': 15.276625104592844, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 0.9666797968903665, 'batch_size': 200, 'power_t': 1.07294027252957}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 1}	{'C': 6.226595995127106, 'penalty': 'l2'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 1}	{'C': 17.494234023297434, 'penalty': 'l2'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 1.995557467446901, 'batch_size': 100, 'power_t': 0.17326826626770675}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 12.35077234223093, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.615998455920174, 'batch_size': 100, 'power_t': 1.206687541449876}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 18.781610898650733, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 2}	{'C': 19.50479989093684, 'penalty': 'l1'}	{'var_smoothing': 0.09240081517565422}	{'alpha': 0.6219997463008934, 'batch_size': 400, 'power_t': 2.3146497640292623}
{'min_impurity_decrease': 0.014193186576204688, 'min_samples_leaf': 5}	{'max_depth': 2}	{'C': 10.878098835819308, 'penalty': 'l2'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 2}	{'C': 17.67788397835497, 'penalty': 'l2'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 1.0382864043711657, 'batch_size': 100, 'power_t': 2.2616356094137458}
{'min_impurity_decrease': 0.0821729991671519, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 18.109536689378775, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 1}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 0.87389740229365, 'batch_size': 200, 'power_t': 0.6211639727028148}
{'min_impurity_decrease': 0.06636879070296106, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 19.867043882442854, 'penalty': 'l1'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 2}	{'C': 19.30564111526844, 'penalty': 'l2'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 0.6827805773841942, 'batch_size': 100, 'power_t': 2.1177058662835244}
