RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 5.105444958506421, 'penalty': 'l2'}	{'var_smoothing': 0.7885440069182308}	{'max_depth': 2}	{'C': 3.504631094681939, 'penalty': 'l1'}	{'var_smoothing': 0.8666370429503979}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 2.6024341404720683, 'penalty': 'l2'}	{'var_smoothing': 0.8960518601022401}	{'max_depth': 2}	{'C': 3.049896219283069, 'penalty': 'l2'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 2.3113600024870156, 'batch_size': 100, 'power_t': 2.9944414515439792}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 5.94126617675741, 'penalty': 'l2'}	{'var_smoothing': 0.9173854840516489}	{'max_depth': 2}	{'C': 1.8011634067728488, 'penalty': 'l1'}	{'var_smoothing': 0.8909430135480786}	{'alpha': 2.4716873826835903, 'batch_size': 300, 'power_t': 2.845670131504825}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 4.544485096420184, 'penalty': 'l1'}	{'var_smoothing': 0.9797036034179158}	{'max_depth': 2}	{'C': 7.50849640980454, 'penalty': 'l1'}	{'var_smoothing': 0.9487277739884469}	{'alpha': 2.4598658940618896, 'batch_size': 400, 'power_t': 2.4595108904777154}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.7974020647840758}	{'max_depth': 2}	{'C': 3.278177930533673, 'penalty': 'l1'}	{'var_smoothing': 0.8333928249007452}	{'alpha': 2.6777427056044, 'batch_size': 400, 'power_t': 2.1838216108429145}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 7.14965463500112, 'penalty': 'l2'}	{'var_smoothing': 0.9721868344895958}	{'max_depth': 2}	{'C': 5.480559591208818, 'penalty': 'l2'}	{'var_smoothing': 0.9862759673443581}	{'alpha': 0.39198790207593065, 'batch_size': 100, 'power_t': 2.8065651794403377}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 6.184484784968841, 'penalty': 'l2'}	{'var_smoothing': 0.7661901883397434}	{'max_depth': 2}	{'C': 13.065914424929503, 'penalty': 'l2'}	{'var_smoothing': 0.8810090117776624}	{'alpha': 0.41854083146636606, 'batch_size': 200, 'power_t': 2.7049404622483117}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 4.825682140646635, 'penalty': 'l2'}	{'var_smoothing': 0.7133750465773594}	{'max_depth': 2}	{'C': 5.344784520933466, 'penalty': 'l2'}	{'var_smoothing': 0.9723044746740519}	{'alpha': 0.12121788431644603, 'batch_size': 200, 'power_t': 2.2213922645774136}
{'min_impurity_decrease': 0.010805963011627475, 'min_samples_leaf': 14}	{'max_depth': 2}	{'C': 3.134524397294974, 'penalty': 'l2'}	{'var_smoothing': 0.8787812166569526}	{'max_depth': 2}	{'C': 2.43247884986569, 'penalty': 'l1'}	{'var_smoothing': 0.9319486397888312}	{'alpha': 2.009943409007022, 'batch_size': 200, 'power_t': 1.7957287952397216}
{'min_impurity_decrease': 0.01611224981646682, 'min_samples_leaf': 9}	{'max_depth': 3}	{'C': 3.591922056246127, 'penalty': 'l1'}	{'var_smoothing': 0.9762618150582634}	{'max_depth': 2}	{'C': 16.957794255762607, 'penalty': 'l2'}	{'var_smoothing': 0.9818027092583286}	{'alpha': 0.6180833918616649, 'batch_size': 400, 'power_t': 0.2909159356547125}
