RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 16.70684297331299, 'penalty': 'l2'}	{'var_smoothing': 0.048522001006445874}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 2.935069363530075, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 3.675128927594654, 'penalty': 'l2'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 3}	{'C': 14.95268096983584, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 1.2483538926225834, 'penalty': 'l2'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 3}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 1.1466568233726482, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 15.593479942148265, 'penalty': 'l1'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 0.7228477807405318, 'batch_size': 500, 'power_t': 2.341473781497881}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 2.630377865457861, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 12.484029193616207, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 5.840367762689075, 'penalty': 'l2'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 19.50479989093684, 'penalty': 'l1'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.42000545611899226, 'batch_size': 500, 'power_t': 0.638200149616094}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 9.064798057184603, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 16.199381207666352, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 1.2443886040829768, 'batch_size': 500, 'power_t': 0.21159485871984518}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 4.682222719672119, 'penalty': 'l2'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 12.924427462405399, 'penalty': 'l1'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 3}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 1.128686057974901, 'batch_size': 500, 'power_t': 1.7439406297689017}
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 7.8014806568315755, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 3}	{'C': 15.242112572330006, 'penalty': 'l1'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 2.6024341404720683, 'penalty': 'l2'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 3}	{'C': 11.130905883991113, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 5.94126617675741, 'penalty': 'l2'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 3}	{'C': 18.32951401652248, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 11.518117044624697, 'penalty': 'l2'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 3}	{'C': 19.08638210233958, 'penalty': 'l1'}	{'var_smoothing': 0.03832907311201927}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 3}	{'C': 17.270030211692394, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 1.589684003458004, 'penalty': 'l1'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 3}	{'C': 15.307533397670085, 'penalty': 'l1'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.39198790207593065, 'batch_size': 100, 'power_t': 2.8065651794403377}
{'min_impurity_decrease': 0.002276444657189248, 'min_samples_leaf': 35}	{'max_depth': 3}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 3}	{'C': 16.051756930615408, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 0.41854083146636606, 'batch_size': 200, 'power_t': 2.7049404622483117}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 5.28453851017883, 'penalty': 'l1'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 3}	{'C': 11.480079362083128, 'penalty': 'l1'}	{'var_smoothing': 0.058890108348636165}	{'alpha': 0.11119876903697895, 'batch_size': 500, 'power_t': 1.2979716486241366}
