RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 14.21295986654147, 'penalty': 'l1'}	{'var_smoothing': 0.048522001006445874}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 15.309105892336385, 'penalty': 'l1'}	{'var_smoothing': 0.5858513842348373}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.9841918506425767}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 3}	{'C': 14.95268096983584, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 1.1790344505878156, 'batch_size': 300, 'power_t': 0.09716755334396276}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.8090677157733267}	{'max_depth': 3}	{'C': 18.800193220416293, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 17.14371037875266, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 15.876509512825812, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 0.5463982506833845, 'batch_size': 300, 'power_t': 2.356452661634798}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.5231260784500342}	{'max_depth': 3}	{'C': 12.484029193616207, 'penalty': 'l1'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 18.781610898650733, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 19.50479989093684, 'penalty': 'l1'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.17319866942584056, 'batch_size': 200, 'power_t': 1.2464539663900824}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 16.905522646398076, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 17.670761426741386, 'penalty': 'l1'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 0.4186996294819109, 'batch_size': 200, 'power_t': 2.579067235265941}
{'min_impurity_decrease': 0.004783965236565269, 'min_samples_leaf': 19}	{'max_depth': 3}	{'C': 18.109536689378775, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.950016579505167}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 19.830389736986678, 'penalty': 'l1'}	{'var_smoothing': 0.08780745404924904}	{'max_depth': 3}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.9845755991780409}	{'alpha': 0.5566541500262221, 'batch_size': 100, 'power_t': 2.974628213248308}
