RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 14.21295986654147, 'penalty': 'l1'}	{'var_smoothing': 0.9890115135756001}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.8915732672802584}	{'alpha': 0.9710785806193531, 'batch_size': 500, 'power_t': 2.0508302799249605}
{'min_impurity_decrease': 0.014556685649615498, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 15.309105892336385, 'penalty': 'l1'}	{'var_smoothing': 0.8466624073101339}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.9841918506425767}	{'alpha': 0.4367482245108753, 'batch_size': 100, 'power_t': 0.933348095680261}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.8244694760132818}	{'max_depth': 2}	{'C': 10.523451221857055, 'penalty': 'l1'}	{'var_smoothing': 0.5955925127571219}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 15.283178891425251, 'penalty': 'l1'}	{'var_smoothing': 0.7894092565308926}	{'max_depth': 2}	{'C': 15.276625104592844, 'penalty': 'l1'}	{'var_smoothing': 0.7160737883919961}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 17.310945034762707, 'penalty': 'l1'}	{'var_smoothing': 0.6421956000238555}	{'max_depth': 3}	{'C': 10.023362526807622, 'penalty': 'l1'}	{'var_smoothing': 0.9080720834133149}	{'alpha': 1.0290972454299592, 'batch_size': 500, 'power_t': 1.6360199980415748}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 18.600864452481115, 'penalty': 'l1'}	{'var_smoothing': 0.734693601509504}	{'max_depth': 3}	{'C': 12.35077234223093, 'penalty': 'l1'}	{'var_smoothing': 0.8962852041098879}	{'alpha': 2.49847161234417, 'batch_size': 500, 'power_t': 2.035429682599767}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 9.587392936943788, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 15.735668202260447, 'penalty': 'l1'}	{'var_smoothing': 0.9095023714416636}	{'alpha': 1.4138592359041393, 'batch_size': 500, 'power_t': 1.8515763238480116}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 13.424981694535573, 'penalty': 'l1'}	{'var_smoothing': 0.8338968627360765}	{'max_depth': 3}	{'C': 16.199381207666352, 'penalty': 'l1'}	{'var_smoothing': 0.9959045381032603}	{'alpha': 3.431652927817567, 'batch_size': 500, 'power_t': 2.8878487001085698}
{'min_impurity_decrease': 0.004783965236565269, 'min_samples_leaf': 19}	{'max_depth': 3}	{'C': 16.245536871801107, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 12.253403512352373, 'penalty': 'l1'}	{'var_smoothing': 0.8853514581727667}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 19.830389736986678, 'penalty': 'l1'}	{'var_smoothing': 0.7597054445841125}	{'max_depth': 3}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.9845755991780409}	{'alpha': 1.128686057974901, 'batch_size': 500, 'power_t': 1.7439406297689017}
