RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.17709915141385635	0.14015227138509356	0.10080881309975419	0.1702585123176169	0.24922576413306954	0.14216227947930912	0.16037414980289746	0.1102311490222723
0.16791516827572073	0.17150857422142693	0.13102040567952083	0.11853573063804883	0.20905995711313208	0.23625834574529783	0.20096055509335267	0.11666038890776226
0.17514232750488384	0.11250822477149502	0.08557927093289036	0.17278531803262276	0.2340855925271817	0.19330009269806173	0.12698208509825878	0.13711035028495447
0.17713952457346566	0.17356058560913384	0.11385566333467344	0.15045246526643732	0.27010071027072047	0.23602083075937544	0.15168311284208508	0.10875476187247901
0.13338781876730546	0.11297466359468186	0.10818973060187966	0.10031903965428667	0.16326864794136595	0.2886125100788198	0.1405168959186316	0.08582257185515171
0.12346094237122068	0.09803961759387117	0.0894420828810096	0.10853330900732244	0.17445069142894815	0.14841944530538226	0.16951167757740776	0.09857096162211368
0.15829167318522216	0.08569615675770417	0.14860955955935146	0.15002114215109097	0.14862656840400335	0.1913717758237825	0.19270481274056547	0.16013484051946875
0.15678464998387762	0.16462182678495307	0.1407228909733803	0.15320139518076537	0.20698356410058058	0.17185690592942954	0.14044717313480923	0.10290938891900606
0.14527812990604605	0.1462936728286737	0.14183497892986835	0.1651382583324255	0.2524390618716348	0.17788327176705376	0.15554218421922217	0.1876301660100978
0.1358839489259771	0.1135252221232715	0.14276265103471328	0.150154604222667	0.32040300415396183	0.2936372330417828	0.1746217821409977	0.11866213611277196
0.1577165908705358	0.14789242332605357	0.14152566170718034	0.100808407352203	0.1928192266502277	0.17399232105044254	0.17333442925586556	0.1530925522794919
0.19006658541848542	0.08603499864598678	0.09608442013330012	0.07185280061431969	0.2239105126316835	0.13483508624739182	0.11660465239298047	0.1709534446723878
0.15324535566413489	0.08517678844897306	0.16118019658331686	0.14383053576981217	0.1630908300145002	0.22441105748880072	0.1301892898644557	0.14691661227607153
0.15925149962537724	0.1395170750788588	0.06491306835660243	0.15960198589703367	0.22572600457956993	0.19021421089495055	0.18770716413791005	0.03259872776006461
0.1367313380658512	0.12444692621810632	0.11446888609145348	0.13405052609813914	0.14794306237541355	0.1885690996890356	0.14875574394345847	0.016506110068755218
0.15736330270159893	0.1058071680840855	0.15815593183663823	0.1427419410089666	0.18092316008470122	0.19265732068537575	0.1661140412608768	0.12281579278402213
0.13561484703715956	0.09729362860240326	0.11546148315619613	0.12133793020151935	0.22547892186919205	0.19744902813589715	0.03471816126161812	0.0925604939261592
0.161558565921546	0.14590770246251045	0.07603235494268255	0.19206538675774246	0.3398053996383462	0.25788450751749836	0.2067284786666321	0.11458303892595019
0.16702390211428916	0.11895363803900605	0.11118455350273493	0.10439738806376517	0.19985383681517654	0.17948192508058036	0.1797936731241767	0.12023487579299108
0.12373618754648631	0.10948797170932578	0.11355499888726314	0.08092166102035572	0.14295206293807536	0.1562385223925846	0.1612108158462497	0.08348734705636973
