RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.006613230705261231	0.02889548937479655	0.04635449250539144	0.45046085516611745	2.2345468839009603	2.3617666721343995	7.638729540506999	0.003125397364298502
0.006398224830627441	0.029967117309570312	0.04124035040537516	0.37958345413208006	2.1487159649531042	2.377621690432231	7.2543110132217405	0.003134218851725261
0.008799179395039877	0.026078462600708008	0.047155396143595374	0.492315133412679	2.180845538775126	2.340933354695638	7.41907057762146	0.002776209513346354
0.007409811019897459	0.028917860984802247	0.04302176634470621	0.2851242224375407	2.1126418908437095	2.1870619217554728	7.492020757993062	0.0026549657185872396
0.006058367093404134	0.0275097131729126	0.0420715570449829	0.2867455800374349	2.044944175084432	2.2214141686757403	6.703251838684082	0.002511366208394368
0.0063198328018188475	0.026008383433024092	0.03936144510904948	0.2689020792643229	2.0107703129450476	2.156320397059123	6.7511170546213775	0.0030451297760009767
0.007669989267985027	0.02591060002644857	0.04043996334075928	0.43085486094156905	1.9730165878931682	2.1933934291203814	7.289051699638366	0.0030115127563476564
0.007684946060180664	0.0264738400777181	0.04459722836812337	0.33728422323862717	2.116258398691813	2.2108562072118128	6.888086557388306	0.0034326394399007165
0.006491986910502115	0.026033830642700196	0.04226173559824626	0.2656670252482097	2.042476757367452	2.1637574990590416	6.7112355152765915	0.0028693596522013343
0.006235734621683756	0.028746358553568524	0.04014662901560466	0.28748857975006104	2.080208094914754	2.1341590166091917	6.756226825714111	0.002648814519246419
0.00614763895670573	0.026057465871175134	0.04535803000132243	0.26951843102773027	2.0112005949020384	2.177989570299784	6.779437637329101	0.002563198407491048
0.006312425931294758	0.026298991839090985	0.04179256757100423	0.2741173108418783	1.993725021680196	2.184451444943746	6.757224535942077	0.002563285827636719
0.006253480911254883	0.027739739418029784	0.04033235708872478	0.26451309521993005	2.016522264480591	2.143045067787171	6.77662848631541	0.0025804519653320314
0.006177830696105956	0.02541397412618001	0.03936449686686198	0.27874039808909096	2.111178429921468	2.213174446423848	6.884603349367778	0.0026421546936035156
0.006127444903055826	0.027441708246866862	0.040787688891092945	0.2708577950795491	1.9750595728556317	2.102762802441915	6.853496853510539	0.002706106503804525
0.006288480758666992	0.02613377571105957	0.040156261126200354	0.2778500556945801	1.9634460131327311	2.074515255292257	6.660966920852661	0.002639675140380859
0.006064097086588542	0.026019032796223956	0.03981743653615316	0.28740475972493484	2.003619790077209	2.131476020812989	6.75341940720876	0.002547295888264974
0.006229488054911295	0.027978920936584474	0.04059013525644939	0.2904424826304118	2.026581366856893	2.1090463876724246	6.693357388178508	0.002532561620076497
0.00620720386505127	0.026516103744506837	0.03948807716369629	0.27074532508850097	2.035431178410848	2.1710523049036663	6.981424148877461	0.002633913358052572
0.006558616956075032	0.025763265291849774	0.04013990561167399	0.29147349198659256	2.026899345715841	2.186070688565572	6.9407429695129395	0.002778871854146322
