RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
0.054076647649892354	0.10372639851103282	0.05271930522550868	0.06786553335352294	0.2048330632037799	0.07931980664057624	0.14248631563556463	0.05782225453891554
0.04687764967237716	0.08649521318024263	0.14208526068726457	0.043207009012564204	0.1042916362661837	0.09002990864572082	0.07352357589635453	0.029457081092287923
0.04007393649034915	0.0627191234973081	0.06562804410130599	0.1060187228654017	0.09865349172677083	0.10924953184974433	0.06573126451750148	0.09012605886905588
0.08612065930216777	0.12698498877804024	0.05543157242627308	0.04529715114873779	0.05328415419884056	0.027971856864435853	0.10995048760476825	0.07452129838865705
0.0424812209822393	0.024126546099918177	0.0801726200649737	0.09879302960772712	0.07130735340509492	0.09665502840816745	0.11659022783935398	0.08281462985668284
0.07853242930022175	0.12510578375685344	0.12455737962354556	0.11659192380775556	0.05302875746119526	0.0976245485230897	0.11095670925981656	0.09193185683518941
0.030347181323002966	0.06358990901317693	0.124629786908898	0.10605276877318759	0.15092464034644162	0.14978911638761655	0.10793604968097074	0.04561312405812329
0.03986991480507247	0.06272148024871173	0.05637499877286416	0.08234806161529215	0.06910111995553772	0.061538112223148825	0.06802720844370459	0.06828336994182291
0.03835910805324356	0.1346930326543705	0.055472045905473374	0.11099374327293599	0.15990045097584163	0.08909553776473061	0.04591033512778013	0.16737291172046548
0.031090316521185157	0.06551092079277634	0.04559604203374395	0.029929602732516193	0.0407568654187781	0.035706893903379944	0.0866830352589961	0.08344003289830683
0.027173323605728245	0.05102967501386127	0.07014694547532352	0.06968509424696914	0.05084077058489274	0.05737281969165344	0.09952174644078535	0.07042205917780889
0.07140633459281981	0.07699600407521005	0.05870180796204437	0.03157752411436742	0.10152273944039628	0.07013712610980202	0.052939388212193385	0.11257409999345283
0.0646076521524275	0.08039539728364781	0.054639087387680085	0.08623403745345666	0.08344833374086799	0.08023481956824144	0.0359270047649903	0.07015729081037927
0.06399361234773487	0.1166571820395651	0.06692471126326852	0.10907435805206933	0.0502449061992926	0.03850776277694877	0.06699165324332101	0.04272591402775961
0.04140819620926341	0.12876854252780603	0.0927797321255573	0.03866749428986447	0.0998605893216484	0.06758758202546708	0.09016216574666674	0.16581333145773122
0.09657547464835978	0.08676830951759006	0.07436519220892374	0.09281818262895	0.048041916194812635	0.14570665490991114	0.08054064716088147	0.0597855524023719
0.07623678615828505	0.05812984849558414	0.05035661452628045	0.06317922751604874	0.11749415550921069	0.106255052686172	0.11075553969840408	0.08043178003872672
0.06683399256240234	0.07256106277200747	0.036019415997678786	0.09429364543659877	0.14654321277311322	0.07523182321669014	0.07582989361723008	0.04656416311270583
0.038956779151652354	0.057425367469415456	0.13611909908747327	0.10624691518833536	0.05940922010079834	0.047595818387743336	0.07399083002467922	0.06417216520865689
0.06451295907063263	0.08695404772092509	0.06614261401316875	0.09126204085887898	0.0680427850471975	0.0626864372808866	0.08869343286310578	0.07759593197689871
