RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 5.937518547957893, 'penalty': 'l1'}	{'var_smoothing': 0.11595071159794444}	{'max_depth': 3}	{'C': 6.139763380591722, 'penalty': 'l1'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 3.608252292829858, 'batch_size': 200, 'power_t': 1.0081973452466602}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 2.935069363530075, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.5031857946848998, 'batch_size': 100, 'power_t': 1.3277665615898409}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 6.0274666009323745, 'penalty': 'l1'}	{'var_smoothing': 0.18134973259719978}	{'max_depth': 3}	{'C': 1.7790450626417431, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 1.09322526073603, 'batch_size': 100, 'power_t': 0.8623758320191102}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 2.2602433562224276, 'penalty': 'l1'}	{'var_smoothing': 0.10497708378510905}	{'max_depth': 3}	{'C': 2.023802801355151, 'penalty': 'l1'}	{'var_smoothing': 0.10673820235531072}	{'alpha': 4.59537716373565, 'batch_size': 500, 'power_t': 2.3873844492438683}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 0.6259638114796917, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 1.2317955313328321, 'penalty': 'l1'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 1.995557467446901, 'batch_size': 100, 'power_t': 0.17326826626770675}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 2.630377865457861, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 1.9666435463077436, 'penalty': 'l1'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 1.841947496650925, 'batch_size': 100, 'power_t': 2.138825171506552}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 0.42590011734859545, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 4.586069751138023, 'penalty': 'l2'}	{'var_smoothing': 0.09240081517565422}	{'alpha': 4.184720631322619, 'batch_size': 200, 'power_t': 2.015726402919451}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 9.064798057184603, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 7.01606613574763, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 2.6923762700053713, 'batch_size': 200, 'power_t': 2.4573899104996952}
{'min_impurity_decrease': 0.004783965236565269, 'min_samples_leaf': 19}	{'max_depth': 3}	{'C': 2.592285731594782, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 0.4595664908832353, 'penalty': 'l1'}	{'var_smoothing': 0.07567720480206151}	{'alpha': 4.202354608647861, 'batch_size': 500, 'power_t': 2.347448809562114}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 0.8452129293928323, 'penalty': 'l1'}	{'var_smoothing': 0.08780745404924904}	{'max_depth': 3}	{'C': 1.8163407037798096, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 4.039213747545332, 'batch_size': 400, 'power_t': 2.491534414892902}
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 7.8014806568315755, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 3}	{'C': 3.504631094681939, 'penalty': 'l1'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 4.66903167627269, 'batch_size': 500, 'power_t': 0.5000978235648126}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 8.861860438084248, 'penalty': 'l1'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 3}	{'C': 7.532316305221659, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 4.342586998045413, 'batch_size': 200, 'power_t': 1.6416018499413716}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.0504140811136815}	{'max_depth': 3}	{'C': 1.8011634067728488, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 3.853695157648113, 'batch_size': 300, 'power_t': 1.10540611824431}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 3}	{'C': 7.50849640980454, 'penalty': 'l1'}	{'var_smoothing': 0.07253578369141721}	{'alpha': 3.875530889517205, 'batch_size': 300, 'power_t': 1.946828281567246}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 3}	{'C': 3.278177930533673, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 4.7033680384208125, 'batch_size': 400, 'power_t': 0.03285007835418563}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 1.589684003458004, 'penalty': 'l1'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 3}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 4.890686201697561, 'batch_size': 200, 'power_t': 0.15854927515076467}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.09325747965255803}	{'max_depth': 3}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 4.6657304079579465, 'batch_size': 400, 'power_t': 1.5197879744326432}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 0.7403715785178566, 'penalty': 'l2'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 3}	{'C': 4.003480721457412, 'penalty': 'l1'}	{'var_smoothing': 0.06845603347157579}	{'alpha': 3.271381629347884, 'batch_size': 400, 'power_t': 2.146103089291153}
