RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 3}	{'C': 8.56303042123218, 'penalty': 'l2'}	{'var_smoothing': 0.048522001006445874}	{'max_depth': 3}	{'C': 12.92123709016585, 'penalty': 'l2'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.014556685649615498, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 15.309105892336385, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 3}	{'C': 10.523451221857055, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 3}	{'C': 2.0666480069479207, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 1.2199001064379058, 'batch_size': 500, 'power_t': 0.9328838556944372}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 3.8842703734708537, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 9.241285229441898, 'penalty': 'l1'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 0.29744033862452973, 'batch_size': 400, 'power_t': 1.4473295230817667}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 13.135283704659136, 'penalty': 'l2'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 17.727609988752516, 'penalty': 'l2'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 14.494753527986953, 'penalty': 'l2'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.42000545611899226, 'batch_size': 500, 'power_t': 0.638200149616094}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 8.250927968102333, 'penalty': 'l2'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 3}	{'C': 7.01606613574763, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 1.2443886040829768, 'batch_size': 500, 'power_t': 0.21159485871984518}
{'min_impurity_decrease': 0.01817703744188789, 'min_samples_leaf': 6}	{'max_depth': 3}	{'C': 18.109536689378775, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 3}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 19.867043882442854, 'penalty': 'l1'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 3}	{'C': 8.104215093115196, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 1.128686057974901, 'batch_size': 500, 'power_t': 1.7439406297689017}
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 15.608394107011204, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 3}	{'C': 15.242112572330006, 'penalty': 'l1'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 1.6210070810077744, 'batch_size': 400, 'power_t': 0.5342303617922779}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 11.13091738404937, 'penalty': 'l2'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 3}	{'C': 7.532316305221659, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 18.320088116025577, 'penalty': 'l2'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 3}	{'C': 19.45874593754046, 'penalty': 'l2'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 19.648220013142396, 'penalty': 'l1'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 3}	{'C': 10.539124245373635, 'penalty': 'l1'}	{'var_smoothing': 0.03832907311201927}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
{'min_impurity_decrease': 0.021283511959237746, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 3}	{'C': 3.278177930533673, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.032110008250925484, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 1.589684003458004, 'penalty': 'l1'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 3}	{'C': 5.480559591208818, 'penalty': 'l2'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.39198790207593065, 'batch_size': 100, 'power_t': 2.8065651794403377}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 13.52017233508459, 'penalty': 'l1'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 3}	{'C': 13.970052315679611, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 2.5141555836617133, 'batch_size': 500, 'power_t': 0.5190908317395004}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 18.131757431620894, 'penalty': 'l2'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 3}	{'C': 16.477067257196186, 'penalty': 'l2'}	{'var_smoothing': 0.058890108348636165}	{'alpha': 0.11119876903697895, 'batch_size': 500, 'power_t': 1.2979716486241366}
{'min_impurity_decrease': 0.02007856465236182, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 18.883822218918542, 'penalty': 'l1'}	{'var_smoothing': 0.07054092449154246}	{'max_depth': 3}	{'C': 16.46208011404777, 'penalty': 'l1'}	{'var_smoothing': 0.058529603859984174}	{'alpha': 0.7199198140542554, 'batch_size': 400, 'power_t': 0.7833021075053557}
{'min_impurity_decrease': 0.01611224981646682, 'min_samples_leaf': 9}	{'max_depth': 3}	{'C': 15.884219395173572, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 3}	{'C': 16.89305203669584, 'penalty': 'l1'}	{'var_smoothing': 0.00286059178094277}	{'alpha': 0.8661150236073709, 'batch_size': 500, 'power_t': 2.0306579151694946}
