RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01835347898661638, 'min_samples_leaf': 8}	{'max_depth': 3}	{'C': 5.937518547957893, 'penalty': 'l1'}	{'var_smoothing': 0.0772895661791727}	{'max_depth': 2}	{'C': 19.575194666326734, 'penalty': 'l2'}	{'var_smoothing': 0.01749027103115263}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.04947016455380215, 'min_samples_leaf': 12}	{'max_depth': 1}	{'C': 13.90255535077407, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 2}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.19639041731452456}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.08159566744310144, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.0035455469097308485}	{'max_depth': 1}	{'C': 10.523451221857055, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 0.5010403675001693, 'batch_size': 100, 'power_t': 2.1397153962424342}
{'min_impurity_decrease': 0.014061417134028255, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.058460729296879725}	{'max_depth': 1}	{'C': 15.276625104592844, 'penalty': 'l1'}	{'var_smoothing': 0.06674229357027071}	{'alpha': 0.5914023262211235, 'batch_size': 300, 'power_t': 1.134759056014885}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 13.136117178655478, 'penalty': 'l1'}	{'var_smoothing': 0.08731954808960006}	{'max_depth': 3}	{'C': 19.974731905030147, 'penalty': 'l2'}	{'var_smoothing': 0.12050631879350591}	{'alpha': 0.29744033862452973, 'batch_size': 400, 'power_t': 1.4473295230817667}
{'min_impurity_decrease': 0.027532566980133767, 'min_samples_leaf': 4}	{'max_depth': 1}	{'C': 9.579870418655613, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 2}	{'C': 14.64410003866012, 'penalty': 'l2'}	{'var_smoothing': 0.17515452342402305}	{'alpha': 0.07995037730277127, 'batch_size': 300, 'power_t': 2.7743186814244325}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 17.727609988752516, 'penalty': 'l2'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 15.735668202260447, 'penalty': 'l1'}	{'var_smoothing': 0.03895696467464382}	{'alpha': 0.17319866942584056, 'batch_size': 200, 'power_t': 1.2464539663900824}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 12.496237765729742, 'penalty': 'l1'}	{'var_smoothing': 0.028474226578096944}	{'max_depth': 1}	{'C': 16.4636951603572, 'penalty': 'l1'}	{'var_smoothing': 0.14792062444808474}	{'alpha': 0.4186996294819109, 'batch_size': 200, 'power_t': 2.579067235265941}
{'min_impurity_decrease': 0.0821729991671519, 'min_samples_leaf': 3}	{'max_depth': 2}	{'C': 8.225351619681101, 'penalty': 'l1'}	{'var_smoothing': 0.09296837672230705}	{'max_depth': 2}	{'C': 7.567248793417654, 'penalty': 'l2'}	{'var_smoothing': 0.054805740382408256}	{'alpha': 0.4877692660109631, 'batch_size': 500, 'power_t': 2.511056167040293}
{'min_impurity_decrease': 0.06636879070296106, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 19.830389736986678, 'penalty': 'l1'}	{'var_smoothing': 0.04540221017700707}	{'max_depth': 1}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 0.5566541500262221, 'batch_size': 100, 'power_t': 2.974628213248308}
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 8.569456807609333, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 2}	{'C': 7.6643892429103175, 'penalty': 'l1'}	{'var_smoothing': 0.11942846168833153}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 19.640947017208006, 'penalty': 'l1'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 2}	{'C': 18.615271396595357, 'penalty': 'l2'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.058657808717070964, 'min_samples_leaf': 5}	{'max_depth': 3}	{'C': 5.5155753761453905, 'penalty': 'l1'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 2}	{'C': 18.32951401652248, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 2}	{'C': 18.754885759882654, 'penalty': 'l2'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 3}	{'C': 19.661586310671318, 'penalty': 'l2'}	{'var_smoothing': 0.03832907311201927}	{'alpha': 0.738499274601128, 'batch_size': 100, 'power_t': 0.49044964618242415}
{'min_impurity_decrease': 0.05078237683672614, 'min_samples_leaf': 22}	{'max_depth': 1}	{'C': 16.461644699250716, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 2}	{'C': 11.473947262452157, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.06782224588562052, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 16.51680314514237, 'penalty': 'l2'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 1}	{'C': 17.977580969498366, 'penalty': 'l2'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.39198790207593065, 'batch_size': 100, 'power_t': 2.8065651794403377}
{'min_impurity_decrease': 0.08240199337035668, 'min_samples_leaf': 7}	{'max_depth': 1}	{'C': 9.623195020539438, 'penalty': 'l1'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 3}	{'C': 18.747592006849057, 'penalty': 'l2'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 0.5098173956839811, 'batch_size': 200, 'power_t': 0.6616239323218458}
{'min_impurity_decrease': 0.052469625266055225, 'min_samples_leaf': 4}	{'max_depth': 2}	{'C': 4.825682140646635, 'penalty': 'l2'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 2}	{'C': 16.477067257196186, 'penalty': 'l2'}	{'var_smoothing': 0.058890108348636165}	{'alpha': 0.11119876903697895, 'batch_size': 500, 'power_t': 1.2979716486241366}
{'min_impurity_decrease': 0.02007856465236182, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 18.883822218918542, 'penalty': 'l1'}	{'var_smoothing': 0.07054092449154246}	{'max_depth': 2}	{'C': 15.50538148949601, 'penalty': 'l1'}	{'var_smoothing': 0.058529603859984174}	{'alpha': 0.7199198140542554, 'batch_size': 400, 'power_t': 0.7833021075053557}
{'min_impurity_decrease': 0.035351000169872866, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 15.72941802364168, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 1}	{'C': 16.957794255762607, 'penalty': 'l2'}	{'var_smoothing': 0.00286059178094277}	{'alpha': 0.8661150236073709, 'batch_size': 500, 'power_t': 2.0306579151694946}
