RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 8.787658410143284e-05, 'min_samples_leaf': 21}	{'max_depth': 3}	{'C': 14.21295986654147, 'penalty': 'l1'}	{'var_smoothing': 0.16332444830826676}	{'max_depth': 3}	{'C': 15.262219832071017, 'penalty': 'l1'}	{'var_smoothing': 0.28486116757391833}	{'alpha': 0.06308008249349822, 'batch_size': 100, 'power_t': 1.2000561312989486}
{'min_impurity_decrease': 0.007447660735453599, 'min_samples_leaf': 31}	{'max_depth': 3}	{'C': 15.309105892336385, 'penalty': 'l1'}	{'var_smoothing': 0.26454219882203445}	{'max_depth': 3}	{'C': 15.353200908573939, 'penalty': 'l1'}	{'var_smoothing': 0.24784955361126104}	{'alpha': 0.14184909745757007, 'batch_size': 100, 'power_t': 1.4045914131559947}
{'min_impurity_decrease': 0.0075722066595136925, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 14.09763902937853, 'penalty': 'l1'}	{'var_smoothing': 0.18134973259719978}	{'max_depth': 3}	{'C': 14.95268096983584, 'penalty': 'l1'}	{'var_smoothing': 0.29485946110158046}	{'alpha': 0.8632232877760324, 'batch_size': 200, 'power_t': 1.926987624361673}
{'min_impurity_decrease': 0.006173275747005459, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 19.466465881341147, 'penalty': 'l1'}	{'var_smoothing': 0.2535889543201332}	{'max_depth': 3}	{'C': 18.800193220416293, 'penalty': 'l1'}	{'var_smoothing': 0.1733340388743999}	{'alpha': 0.9666797968903665, 'batch_size': 200, 'power_t': 1.07294027252957}
{'min_impurity_decrease': 0.0006857384821418412, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 13.136117178655478, 'penalty': 'l1'}	{'var_smoothing': 0.24023517596800603}	{'max_depth': 3}	{'C': 9.241285229441898, 'penalty': 'l1'}	{'var_smoothing': 0.2672994050629548}	{'alpha': 0.29744033862452973, 'batch_size': 400, 'power_t': 1.4473295230817667}
{'min_impurity_decrease': 0.013415000147746449, 'min_samples_leaf': 26}	{'max_depth': 3}	{'C': 19.350086290777973, 'penalty': 'l1'}	{'var_smoothing': 0.2735065344522666}	{'max_depth': 3}	{'C': 12.484029193616207, 'penalty': 'l1'}	{'var_smoothing': 0.2228194622828611}	{'alpha': 0.5094307754084507, 'batch_size': 400, 'power_t': 2.492299267703703}
{'min_impurity_decrease': 0.012639840209929478, 'min_samples_leaf': 1}	{'max_depth': 3}	{'C': 18.781610898650733, 'penalty': 'l1'}	{'var_smoothing': 0.3072410094435699}	{'max_depth': 3}	{'C': 19.50479989093684, 'penalty': 'l1'}	{'var_smoothing': 0.21468688911682665}	{'alpha': 0.17319866942584056, 'batch_size': 200, 'power_t': 1.2464539663900824}
{'min_impurity_decrease': 0.008285187305032849, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 16.905522646398076, 'penalty': 'l1'}	{'var_smoothing': 0.1899389543047968}	{'max_depth': 3}	{'C': 16.199381207666352, 'penalty': 'l1'}	{'var_smoothing': 0.2282983570999665}	{'alpha': 0.4186996294819109, 'batch_size': 200, 'power_t': 2.579067235265941}
{'min_impurity_decrease': 0.0008664797748379039, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 18.109536689378775, 'penalty': 'l1'}	{'var_smoothing': 0.19456924830600064}	{'max_depth': 3}	{'C': 15.395249450462456, 'penalty': 'l1'}	{'var_smoothing': 0.37505712897328514}	{'alpha': 0.5423244362959421, 'batch_size': 400, 'power_t': 0.23412423749074507}
{'min_impurity_decrease': 0.00753743360484639, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 19.830389736986678, 'penalty': 'l1'}	{'var_smoothing': 0.2309616967161774}	{'max_depth': 3}	{'C': 16.96687505124235, 'penalty': 'l1'}	{'var_smoothing': 0.2031963729045595}	{'alpha': 0.5566541500262221, 'batch_size': 100, 'power_t': 2.974628213248308}
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 15.608394107011204, 'penalty': 'l1'}	{'var_smoothing': 0.13255252730015987}	{'max_depth': 3}	{'C': 10.486666399093517, 'penalty': 'l1'}	{'var_smoothing': 0.23892433479051456}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 19.640947017208006, 'penalty': 'l1'}	{'var_smoothing': 0.20256390196492813}	{'max_depth': 3}	{'C': 11.130905883991113, 'penalty': 'l1'}	{'var_smoothing': 0.21346188432964042}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 5.5155753761453905, 'penalty': 'l1'}	{'var_smoothing': 0.17261697044297153}	{'max_depth': 3}	{'C': 15.160566854561926, 'penalty': 'l1'}	{'var_smoothing': 0.29517174282345104}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 19.648220013142396, 'penalty': 'l1'}	{'var_smoothing': 0.4412344398776359}	{'max_depth': 3}	{'C': 19.08638210233958, 'penalty': 'l1'}	{'var_smoothing': 0.17283226371549776}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 16.461644699250716, 'penalty': 'l1'}	{'var_smoothing': 0.248973999932794}	{'max_depth': 3}	{'C': 17.270030211692394, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 6.726693149772251, 'penalty': 'l1'}	{'var_smoothing': 0.18259518404489206}	{'max_depth': 3}	{'C': 15.307533397670085, 'penalty': 'l1'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.7565149448355322, 'batch_size': 200, 'power_t': 1.08306338119054}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 13.52017233508459, 'penalty': 'l1'}	{'var_smoothing': 0.41669765826493765}	{'max_depth': 3}	{'C': 16.051756930615408, 'penalty': 'l1'}	{'var_smoothing': 0.21260493802986924}	{'alpha': 0.5098173956839811, 'batch_size': 200, 'power_t': 0.6616239323218458}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 3}	{'C': 5.408818256936466, 'penalty': 'l1'}	{'var_smoothing': 0.1821341143743488}	{'max_depth': 3}	{'C': 11.480079362083128, 'penalty': 'l1'}	{'var_smoothing': 0.19695813558580877}	{'alpha': 0.12121788431644603, 'batch_size': 200, 'power_t': 2.2213922645774136}
{'min_impurity_decrease': 0.006940047351797297, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 18.883822218918542, 'penalty': 'l1'}	{'var_smoothing': 0.20461945534637682}	{'max_depth': 3}	{'C': 16.46208011404777, 'penalty': 'l1'}	{'var_smoothing': 0.30919203657323013}	{'alpha': 0.7199198140542554, 'batch_size': 400, 'power_t': 0.7833021075053557}
{'min_impurity_decrease': 0.010086136693308791, 'min_samples_leaf': 43}	{'max_depth': 3}	{'C': 15.884219395173572, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 3}	{'C': 16.89305203669584, 'penalty': 'l1'}	{'var_smoothing': 0.226547421231723}	{'alpha': 0.6180833918616649, 'batch_size': 400, 'power_t': 0.2909159356547125}
